order_id,product_id,quantity,price_at_order
1296,487,1,32450.95
1296,549,3,13593.34
1297,399,1,34573.62
1297,843,3,48615.87
1298,741,3,38138.92
1299,844,3,3447.54
1299,962,3,39137.32
1300,155,2,29328.75
1300,919,1,616.98
1301,994,3,16759.07
1302,462,1,23781.01
1302,966,3,18064.41
1303,38,3,31377.42
1303,224,1,10627.06
1304,616,1,9554.09
1304,387,2,26488.63
1305,591,2,24146.23
1305,979,2,40380.34
1305,15,1,33164.79
1306,889,3,19719.36
1306,128,2,320.18
1307,361,3,4542.61
1307,849,2,5248.86
1308,949,2,10128.19
1308,181,2,34950.49
1309,556,2,17838.89
1309,447,2,26840.35
1310,650,3,32780.64
1310,291,3,34251.79
1311,90,1,5448.25
1311,826,1,40591.93
1311,858,3,10907.03
1312,509,3,6152.72
1312,768,3,7960.92
1313,826,3,40591.93
1313,34,2,44273.99
1314,466,3,14618.65
1315,974,2,28311.24
1315,128,2,320.18
1315,360,3,46172.36
1316,963,1,16283.74
1316,384,3,22269.6
1317,315,2,19910.36
1317,859,3,11541.69
1318,34,1,44273.99
1318,16,2,42809.29
1318,27,3,13358.26
1319,175,3,23412.19
1319,983,2,18867.46
1320,632,2,37810.56
1320,660,1,30009.91
1321,962,2,39137.32
1321,652,3,36474.55
1322,163,1,26845.94
1322,448,1,9942.6
1323,647,2,49644.97
1323,591,3,24146.23
1324,972,1,29748.22
1324,331,1,20087.54
1325,789,3,8970.33
1326,943,1,22774.4
1326,996,3,35535.6
1327,465,3,30561.34
1327,650,2,32780.64
1328,305,1,5129.05
1328,199,3,39708.76
1328,549,2,13593.34
1329,85,1,27020.43
1330,888,2,46069.97
1330,106,3,36907.25
1330,114,1,32181.64
1331,185,1,21176.92
1332,859,2,11541.69
1332,213,1,43674.17
1333,499,3,33657.84
1333,983,1,18867.46
1334,322,2,2553.74
1334,649,1,34231.7
1335,676,3,6964.41
1335,581,1,1241.19
1335,647,1,49644.97
1336,629,3,22912.44
1336,615,1,36636.63
1337,125,1,34951.26
1338,525,1,23451.91
1339,223,1,31165.06
1340,709,1,40713.91
1341,95,2,21351.72
1342,764,2,47664.33
1343,198,1,12244.1
1343,257,1,8171.39
1344,985,1,48800.28
1344,403,3,39022.16
1345,814,3,4408.73
1345,211,2,48722.46
1346,766,2,42435.06
1346,279,3,23633.68
1347,581,2,1241.19
1347,362,3,37018.16
1348,35,3,32155.8
1349,847,3,29023.3
1350,31,1,34119.92
1350,118,2,30428.58
1351,75,3,26696.97
1351,221,2,26271.85
1352,10,3,19182.39
1352,327,1,46970.94
1353,815,1,1924.95
1353,330,3,45114.3
1354,540,1,31019.99
1354,223,3,31165.06
1355,827,1,35624.47
1355,881,3,34242.22
1355,688,3,13299.61
1356,833,1,48149.77
1356,328,1,18715.34
1357,282,1,47720.74
1357,432,1,35529.05
1358,393,3,28068.56
1358,243,1,26092.5
1359,590,2,10601.71
1359,5,2,28193.88
1360,918,3,45052.03
1360,547,1,6799.08
1361,98,2,780.58
1362,355,1,32839.23
1362,410,3,34152.33
1363,403,3,39022.16
1363,306,2,39493.94
1364,125,3,34951.26
1364,864,1,38740.99
1364,383,1,22322.71
1365,108,2,8212.13
1366,175,1,23412.19
1366,91,3,44518.72
1367,551,3,12639.03
1367,6,1,11255.9
1367,957,2,20776.01
1368,970,2,49138.43
1369,811,2,9997.89
1369,832,2,28764.96
1370,472,1,9609.5
1371,599,2,37122.28
1372,541,1,27415.2
1373,288,3,18929.6
1373,330,2,45114.3
1374,729,2,37349.19
1374,85,3,27020.43
1375,753,1,30948.44
1375,877,3,19478.51
1376,218,3,40613.76
1376,14,1,18273.26
1377,108,2,8212.13
1378,527,2,29512.96
1378,880,2,41996.97
1379,517,1,18266.16
1380,395,3,1231.45
1380,999,3,363.67
1380,464,1,11018.04
1381,434,1,35230.69
1382,664,2,45844.93
1382,105,1,40595.35
1382,151,3,7177.19
1383,192,2,30633.49
1383,274,3,39681.96
1383,30,3,5749.56
1384,564,1,30668.84
1385,515,2,3527.47
1386,379,1,17242.53
1386,101,3,18423.18
1387,302,2,37335.06
1387,194,1,10842.36
1388,532,1,31862.34
1388,444,3,45162.0
1389,225,1,4335.02
1389,118,3,30428.58
1389,55,2,27099.93
1390,232,3,27364.75
1391,104,3,7981.3
1391,226,3,4030.72
1392,209,2,11605.91
1393,752,1,12809.48
1393,4,1,11166.31
1394,757,3,15231.63
1394,313,1,48335.06
1395,192,2,30633.49
1396,683,2,10826.85
1396,486,1,27288.63
1396,439,1,15000.87
1397,696,1,47190.19
1398,2,1,36902.62
1398,501,2,7396.14
1399,697,2,41133.12
1400,774,1,32455.89
1400,151,1,7177.19
1401,503,2,19327.86
1401,753,3,30948.44
1402,470,1,36011.65
1403,913,3,43886.46
1403,531,3,44777.82
1404,746,1,20866.36
1404,656,1,8009.53
1405,146,2,43116.3
1405,366,1,45817.43
1406,442,1,29983.15
1406,369,3,42409.56
1407,655,2,41221.01
1407,111,3,41080.66
1407,989,3,9014.98
1408,982,3,5812.75
1408,898,1,44354.81
1409,340,3,43362.46
1409,401,2,20202.36
1410,43,3,12271.32
1410,594,3,40289.41
1411,815,2,1924.95
1412,296,1,48112.84
1412,113,2,43258.34
1413,154,2,3394.61
1413,536,3,45129.44
1414,296,2,48112.84
1414,67,1,24436.36
1415,608,1,21068.88
1416,361,3,4542.61
1417,359,2,33355.86
1418,788,1,40062.49
1418,575,1,29310.0
1419,202,1,17384.74
1419,443,2,41617.85
1419,600,1,33590.75
1420,832,3,28764.96
1420,695,2,41718.13
1421,915,2,10273.36
1421,268,3,7685.19
1421,943,2,22774.4
1422,331,3,20087.54
1422,824,1,17624.28
1423,427,3,16685.63
1424,581,3,1241.19
1425,897,2,18781.91
1425,854,1,18213.64
1426,516,3,42612.69
1426,958,3,4659.76
1427,431,2,35014.45
1427,985,2,48800.28
1428,786,2,15223.12
1429,310,1,45700.3
1429,806,3,21325.03
1430,922,2,36982.71
1430,580,1,28756.74
1431,687,1,23472.65
1432,472,1,9609.5
1432,860,1,700.71
1432,56,2,23791.75
1433,609,1,20030.63
1434,340,1,43362.46
1434,886,1,32134.7
1435,735,3,34080.83
1435,55,1,27099.93
1436,508,1,9546.59
1436,140,3,9041.57
1437,319,1,44246.47
1437,737,2,3953.28
1438,1,1,37155.06
1439,254,1,13572.7
1439,210,2,35488.52
1440,57,1,20530.88
1440,949,2,10128.19
1441,241,3,49978.75
1442,880,3,41996.97
1442,674,1,42919.8
1443,146,3,43116.3
1444,717,1,3088.91
1444,560,2,20341.73
1445,983,2,18867.46
1445,603,2,48236.58
1446,820,2,37912.28
1446,110,2,40884.35
1447,469,1,1116.84
1448,35,3,32155.8
1448,661,3,37104.89
1449,364,2,33599.66
1449,986,3,32071.52
1449,143,2,29893.98
1450,513,3,44964.35
1451,400,1,42270.87
1451,526,1,43934.62
1452,577,2,11608.9
1452,348,3,42410.74
1453,781,3,5496.1
1454,860,3,700.71
1455,675,3,28250.58
1455,185,3,21176.92
1456,266,3,427.49
1456,133,2,4941.34
1457,633,2,22503.37
1457,850,1,6474.59
1458,238,3,44504.32
1458,99,1,2090.6
1459,779,3,18893.74
1459,238,1,44504.32
1460,914,2,4593.36
1461,64,1,43109.05
1461,627,1,6135.56
1461,257,3,8171.39
1462,647,1,49644.97
1462,861,1,21289.0
1463,137,3,28910.84
1463,653,3,1429.95
1464,696,1,47190.19
1464,293,1,12989.74
1465,829,1,10585.05
1465,809,3,42146.67
1465,197,1,36087.71
1466,35,1,32155.8
1467,582,1,20824.12
1467,560,2,20341.73
1468,746,2,20866.36
1468,658,1,46831.03
1468,541,1,27415.2
1469,366,3,45817.43
1469,634,1,45887.06
1470,386,1,14377.35
1470,895,3,24971.72
1471,104,2,7981.3
1471,121,1,27061.06
1472,230,2,39455.05
1472,842,2,43484.72
1473,893,1,37162.17
1474,248,3,38096.84
1474,874,3,42399.38
1475,560,1,20341.73
1475,715,3,34296.87
1476,669,2,34033.88
1476,31,2,34119.92
1476,34,2,44273.99
1477,143,3,29893.98
1477,210,3,35488.52
1478,900,1,13368.6
1478,64,2,43109.05
1479,625,1,33488.97
1479,720,2,11719.39
1480,628,1,11276.21
1480,952,3,21827.87
1481,43,1,12271.32
1482,359,2,33355.86
1483,995,1,49124.27
1483,234,1,39693.64
1483,22,1,34325.33
1484,701,1,42001.7
1484,756,3,21701.63
1485,713,2,20025.75
1485,129,3,39352.21
1486,121,3,27061.06
1487,448,1,9942.6
1488,233,3,41383.57
1488,423,3,22056.59
1489,895,1,24971.72
1489,738,1,35670.35
1489,256,1,48665.4
1490,322,2,2553.74
1491,300,1,48903.84
1492,673,1,27035.03
1492,79,2,29847.6
1493,753,2,30948.44
1493,833,1,48149.77
1494,799,3,15876.18
1494,565,1,18847.96
1494,300,3,48903.84
1495,516,1,42612.69
1495,107,2,33594.38
1496,498,1,49908.08
1496,287,1,16421.42
1496,81,3,46754.9
1497,126,3,21196.18
1497,382,1,31006.56
1498,666,2,15297.69
1498,783,1,15800.95
1499,285,3,4791.85
1500,62,3,21267.52
1500,286,2,8568.33
1500,876,2,32414.64
1501,46,1,8506.81
1501,230,2,39455.05
1502,677,1,16714.07
1502,313,3,48335.06
1503,624,2,13299.19
1504,772,3,32017.56
1505,850,2,6474.59
1505,637,2,26160.97
1506,59,1,43232.69
1506,827,3,35624.47
1507,295,3,47278.21
1507,880,2,41996.97
1507,961,2,39161.21
1508,267,2,29470.8
1508,167,2,17073.78
1509,930,1,14796.3
1510,88,3,15335.1
1510,256,2,48665.4
1510,790,2,21490.56
1511,371,3,40418.9
1511,276,2,16800.14
1512,13,2,14870.96
1512,128,3,320.18
1513,184,2,25446.25
1514,38,2,31377.42
1515,419,3,45479.78
1515,60,1,20310.28
1516,977,2,11861.38
1516,66,1,46340.44
1517,890,2,35024.19
1518,893,3,37162.17
1519,40,1,47688.94
1520,325,3,29490.82
1520,43,3,12271.32
1521,266,2,427.49
1521,999,1,363.67
1522,554,3,25019.3
1522,736,1,38676.72
1522,46,2,8506.81
1523,524,1,6528.74
1523,80,1,32971.45
1524,698,3,8661.21
1524,426,2,30014.93
1524,74,2,2792.07
1525,369,2,42409.56
1525,344,3,3458.83
1526,637,2,26160.97
1526,32,1,19266.48
1526,165,2,43382.51
1527,109,1,43646.69
1527,624,2,13299.19
1528,803,3,6157.72
1528,596,2,32901.81
1529,34,1,44273.99
1529,673,2,27035.03
1529,744,3,17889.54
1530,230,3,39455.05
1530,579,3,42106.01
1530,516,3,42612.69
1531,868,3,30918.98
1531,900,1,13368.6
1532,452,2,24185.36
1532,325,1,29490.82
1533,337,2,7633.44
1533,249,1,15931.5
1533,819,2,27292.38
1534,247,2,34775.58
1535,82,3,13501.04
1535,361,3,4542.61
1536,620,2,33562.02
1536,236,2,20304.67
1537,129,1,39352.21
1537,948,2,29430.1
1537,551,3,12639.03
1538,815,2,1924.95
1538,294,2,33977.26
1539,152,2,7894.42
1539,590,3,10601.71
1540,898,1,44354.81
1540,465,1,30561.34
1540,16,2,42809.29
1541,482,1,24083.0
1541,761,1,40879.78
1542,707,1,20743.52
1542,171,1,3710.33
1543,926,1,35132.09
1543,433,2,19020.96
1543,363,3,29447.31
1544,345,2,29805.2
1545,740,1,558.2
1546,460,2,42007.06
1546,933,3,39062.87
1547,776,3,21693.64
1547,489,1,6486.41
1548,939,3,10986.53
1548,840,1,25925.99
1549,379,3,17242.53
1549,691,2,20872.33
1550,740,3,558.2
1551,305,2,5129.05
1552,538,3,47442.78
1552,594,2,40289.41
1553,183,1,26777.44
1553,977,1,11861.38
1554,749,3,13665.27
1554,216,2,3547.57
1554,441,3,33197.88
1555,292,1,11839.77
1556,230,1,39455.05
1556,907,2,46578.66
1557,772,1,32017.56
1557,109,3,43646.69
1557,947,2,31625.79
1558,521,1,44247.05
1558,773,1,12637.08
1559,553,1,49799.68
1559,551,1,12639.03
1559,819,2,27292.38
1560,289,3,20778.97
1560,965,2,38993.35
1561,465,2,30561.34
1562,866,2,28295.57
1562,123,2,15901.61
1563,286,1,8568.33
1563,750,2,3444.38
1563,685,1,30338.76
1564,335,3,3709.92
1564,161,2,19626.2
1565,689,1,5200.83
1565,796,3,5357.08
1566,444,3,45162.0
1566,103,3,39071.78
1566,955,2,22466.77
1567,899,1,40413.26
1567,642,3,12946.52
1568,386,1,14377.35
1569,497,1,22522.34
1569,834,3,49626.57
1570,897,1,18781.91
1571,220,2,29927.5
1571,4,1,11166.31
1572,183,1,26777.44
1573,647,1,49644.97
1573,598,3,34899.71
1574,185,2,21176.92
1574,899,1,40413.26
1575,816,2,8659.99
1575,646,3,7030.81
1576,225,1,4335.02
1577,295,2,47278.21
1577,430,2,7328.99
1578,476,2,19528.0
1579,722,2,28306.44
1579,132,2,4514.34
1580,298,2,24315.44
1581,419,2,45479.78
1581,63,2,43761.95
1581,576,3,23887.13
1582,436,1,1206.06
1582,409,2,37795.96
1582,267,2,29470.8
1583,47,2,48228.84
1583,316,2,22902.87
1584,212,3,47221.25
1585,338,3,42962.78
1585,133,3,4941.34
1586,389,1,10459.83
1587,786,1,15223.12
1587,785,3,36183.1
1587,567,1,20248.94
1588,161,3,19626.2
1588,859,2,11541.69
1589,166,2,19141.46
1590,255,1,44078.08
1590,963,1,16283.74
1591,105,2,40595.35
1591,514,1,34191.88
1591,408,1,47579.22
1592,791,3,20430.86
1593,833,2,48149.77
1593,803,3,6157.72
1594,277,1,26439.77
1594,883,1,13330.61
1595,751,1,15197.69
1595,426,1,30014.93
1596,156,3,44068.64
1596,98,3,780.58
1597,880,2,41996.97
1597,320,2,11301.95
1597,804,3,18853.31
1598,208,1,14365.04
1599,386,2,14377.35
1599,299,1,18140.27
1600,495,3,14993.31
1600,292,3,11839.77
1601,509,3,6152.72
1602,732,2,16520.92
1602,111,1,41080.66
1603,238,2,44504.32
1603,458,2,25249.75
1604,148,3,38950.44
1604,830,1,26754.36
1605,965,2,38993.35
1606,632,2,37810.56
1607,239,2,12743.28
1607,61,2,9822.03
1608,155,2,29328.75
1608,38,3,31377.42
1609,275,3,48251.77
1609,707,2,20743.52
1609,215,3,12848.18
1610,330,3,45114.3
1610,473,2,48740.33
1611,751,1,15197.69
1611,84,2,23076.79
1612,14,1,18273.26
1613,449,1,23245.49
1614,642,3,12946.52
1614,823,2,43778.05
1615,409,2,37795.96
1615,10,1,19182.39
1616,902,2,43010.18
1616,693,3,29083.4
1617,666,1,15297.69
1617,170,2,49995.42
1618,975,3,49403.91
1618,732,3,16520.92
1618,381,2,44202.11
1619,950,1,6700.94
1619,765,1,39944.97
1619,738,3,35670.35
1620,427,1,16685.63
1621,6,1,11255.9
1621,320,1,11301.95
1621,719,3,48873.26
1622,63,2,43761.95
1622,640,3,20946.6
1623,905,2,2488.68
1623,232,3,27364.75
1624,841,2,47527.63
1625,786,2,15223.12
1625,413,3,15350.18
1626,607,1,28834.43
1627,270,3,22930.63
1628,661,2,37104.89
1628,785,2,36183.1
1629,284,3,31668.7
1629,990,3,9132.1
1630,3,1,29647.48
1631,151,2,7177.19
1631,147,1,12587.81
1631,169,2,4370.74
1632,524,2,6528.74
1633,513,1,44964.35
1633,779,1,18893.74
1634,724,2,37687.05
1634,486,2,27288.63
1635,905,1,2488.68
1635,620,1,33562.02
1636,147,2,12587.81
1637,257,1,8171.39
1637,702,3,617.28
1638,26,2,13464.54
1638,887,2,14090.15
1639,219,3,6187.04
1639,632,1,37810.56
1640,11,2,13446.69
1640,201,3,29203.31
1640,453,1,35656.63
1641,933,2,39062.87
1641,378,3,26664.99
1642,663,2,25343.62
1643,713,3,20025.75
1644,586,1,15893.5
1645,623,2,15306.71
1645,648,2,45880.62
1646,769,1,22618.62
1646,559,1,44158.05
1646,827,2,35624.47
1647,723,1,15929.89
1647,754,1,15441.5
1648,58,3,21723.24
1648,455,1,45293.72
1648,653,2,1429.95
1649,874,1,42399.38
1650,858,3,10907.03
1651,174,3,23835.98
1651,928,2,31969.62
1651,601,3,11871.98
1652,858,3,10907.03
1652,684,1,49978.73
1653,152,2,7894.42
1653,747,1,45086.46
1654,204,3,12794.76
1655,863,1,15873.57
1655,858,2,10907.03
1656,478,3,12283.96
1657,475,1,19705.55
1657,91,1,44518.72
1658,606,3,32401.13
1659,11,1,13446.69
1660,742,1,9613.37
1661,924,1,48070.9
1661,886,3,32134.7
1662,389,2,10459.83
1662,723,1,15929.89
1663,232,1,27364.75
1663,856,2,31392.53
1664,266,2,427.49
1664,715,1,34296.87
1664,451,2,30351.77
1665,658,2,46831.03
1665,536,3,45129.44
1666,855,3,45218.87
1667,720,2,11719.39
1667,445,3,20719.67
1668,351,3,13968.3
1669,814,3,4408.73
1669,276,1,16800.14
1669,93,2,17341.15
1670,119,3,45005.39
1671,479,2,29220.6
1671,601,2,11871.98
1672,35,3,32155.8
1672,331,1,20087.54
1673,163,2,26845.94
1673,432,2,35529.05
1673,487,3,32450.95
1674,314,3,40288.01
1674,167,1,17073.78
1674,479,1,29220.6
1675,590,2,10601.71
1675,712,3,26464.86
1676,741,2,38138.92
1677,308,1,37449.8
1677,42,3,43972.48
1678,977,2,11861.38
1678,592,3,6357.14
1679,308,3,37449.8
1680,975,3,49403.91
1680,996,1,35535.6
1681,56,1,23791.75
1681,994,2,16759.07
1682,470,2,36011.65
1682,406,1,5409.39
1682,170,3,49995.42
1683,315,1,19910.36
1684,93,3,17341.15
1685,795,1,14133.74
1685,384,2,22269.6
1686,704,3,22963.68
1686,404,1,5967.12
1687,475,1,19705.55
1687,724,1,37687.05
1688,137,2,28910.84
1688,410,2,34152.33
1689,612,1,14442.71
1689,404,2,5967.12
1689,547,2,6799.08
1690,228,3,11804.37
1690,907,1,46578.66
1691,514,1,34191.88
1691,843,3,48615.87
1692,662,2,27126.06
1692,236,1,20304.67
1692,142,1,6926.95
1693,394,3,20034.44
1694,397,3,6024.12
1695,978,2,24056.05
1696,855,2,45218.87
1696,109,1,43646.69
1697,884,2,20079.36
1698,132,3,4514.34
1699,498,3,49908.08
1699,670,2,48622.82
1700,265,3,46732.15
1700,760,1,39164.13
1701,515,2,3527.47
1701,382,3,31006.56
1701,800,2,29474.13
1702,805,2,21086.48
1702,184,3,25446.25
1703,154,2,3394.61
1703,8,3,21303.94
1704,630,2,35186.45
1704,746,2,20866.36
1705,889,2,19719.36
1706,703,2,35446.33
1706,379,2,17242.53
1706,259,3,47368.92
1707,274,1,39681.96
1708,333,2,32082.8
1709,750,1,3444.38
1710,87,3,14463.87
1711,506,2,26614.16
1712,706,3,24546.36
1712,633,3,22503.37
1712,250,3,20387.5
1713,40,3,47688.94
1713,151,3,7177.19
1714,525,3,23451.91
1715,310,2,45700.3
1715,433,1,19020.96
1716,669,3,34033.88
1717,989,1,9014.98
1717,120,3,35526.63
1717,813,2,35594.08
1718,813,3,35594.08
1718,250,1,20387.5
1719,958,2,4659.76
1720,284,3,31668.7
1720,514,1,34191.88
1721,292,2,11839.77
1722,425,3,19554.6
1723,810,3,18144.25
1723,1000,2,21156.77
1724,333,1,32082.8
1725,624,2,13299.19
1725,847,3,29023.3
1726,399,3,34573.62
1726,488,1,39107.83
1727,456,2,47336.74
1727,156,3,44068.64
1728,690,2,42034.64
1728,400,2,42270.87
1729,81,2,46754.9
1729,647,3,49644.97
1730,543,2,22841.14
1730,379,2,17242.53
1731,31,3,34119.92
1731,160,3,11205.26
1732,426,1,30014.93
1732,784,2,24301.42
1733,385,1,25763.61
1733,944,2,5007.85
1733,551,3,12639.03
1734,224,1,10627.06
1735,163,3,26845.94
1736,223,3,31165.06
1736,429,2,7773.55
1737,681,3,38156.31
1737,906,3,23746.7
1738,546,1,36002.64
1738,402,2,15720.65
1739,947,2,31625.79
1740,296,1,48112.84
1741,672,3,7716.12
1741,177,1,41019.27
1742,429,1,7773.55
1742,421,3,22691.0
1743,635,3,27518.17
1744,969,2,49820.68
1744,24,3,3589.57
1745,701,2,42001.7
1745,94,1,24580.03
1746,399,3,34573.62
1746,566,1,37821.77
1747,741,1,38138.92
1747,896,1,39214.46
1748,331,1,20087.54
1748,136,1,38493.92
1748,301,1,702.47
1749,618,2,30664.44
1750,513,3,44964.35
1750,657,2,40531.07
1750,114,1,32181.64
1751,8,3,21303.94
1751,767,3,31776.8
1751,34,2,44273.99
1752,395,2,1231.45
1752,73,2,27247.1
1753,796,3,5357.08
1754,450,3,26514.75
1754,493,1,21701.18
1755,743,2,25768.31
1755,788,2,40062.49
1755,41,3,16410.56
1756,439,1,15000.87
1756,807,1,45982.3
1757,594,1,40289.41
1757,772,3,32017.56
1758,146,1,43116.3
1758,935,2,20503.67
1759,711,2,26361.95
1759,76,3,42611.72
1760,351,3,13968.3
1760,303,2,40156.02
1761,582,3,20824.12
1761,282,1,47720.74
1762,27,2,13358.26
1762,227,3,34561.75
1763,734,3,27785.97
1763,163,3,26845.94
1764,302,3,37335.06
1764,159,3,36811.31
1765,394,2,20034.44
1766,598,3,34899.71
1766,311,1,47226.13
1766,152,2,7894.42
1767,530,2,46756.47
1767,416,3,14567.73
1768,160,3,11205.26
1768,602,2,35952.7
1769,497,3,22522.34
1769,664,2,45844.93
1769,174,1,23835.98
1770,970,1,49138.43
1771,154,2,3394.61
1772,666,2,15297.69
1772,202,2,17384.74
1773,13,3,14870.96
1773,861,3,21289.0
1774,681,1,38156.31
1775,520,3,40241.99
1775,69,3,46347.95
1775,278,3,7464.52
1776,58,3,21723.24
1776,458,1,25249.75
1776,581,1,1241.19
1777,959,3,10213.05
1778,468,1,3421.52
1778,182,3,6316.44
1779,195,3,44051.9
1780,136,1,38493.92
1780,536,1,45129.44
1780,311,1,47226.13
1781,476,3,19528.0
1781,101,1,18423.18
1782,490,1,37242.39
1783,556,3,17838.89
1784,10,3,19182.39
1785,908,2,45723.2
1786,651,2,49644.48
1786,630,1,35186.45
1787,505,1,22363.78
1787,647,2,49644.97
1788,661,2,37104.89
1789,282,3,47720.74
1790,115,1,46980.09
1790,775,2,33970.35
1791,482,1,24083.0
1791,508,1,9546.59
1791,168,2,47574.84
1792,454,3,4468.59
1792,351,3,13968.3
1792,654,1,36038.97
1793,219,3,6187.04
1793,315,2,19910.36
1794,702,3,617.28
1794,308,1,37449.8
1795,197,2,36087.71
1795,785,1,36183.1
1796,334,3,16875.41
1796,980,2,42260.92
1797,744,1,17889.54
1797,276,2,16800.14
1798,380,2,16421.83
1798,149,3,22161.67
1798,314,2,40288.01
1799,436,2,1206.06
1799,577,2,11608.9
1800,992,2,9349.46
1800,419,3,45479.78
1801,281,3,16629.71
1801,20,1,31858.42
1802,853,2,43758.84
1803,334,3,16875.41
1803,572,3,17017.76
1804,451,2,30351.77
1804,877,1,19478.51
1805,492,3,26108.01
1805,965,3,38993.35
1806,800,3,29474.13
1806,676,3,6964.41
1806,400,2,42270.87
1807,385,1,25763.61
1807,61,1,9822.03
1808,449,2,23245.49
1808,946,1,10147.21
1809,333,3,32082.8
1809,794,2,21648.78
1810,307,3,36698.28
1811,336,3,29443.24
1811,587,3,17313.65
1812,707,1,20743.52
1812,23,3,41143.59
1812,144,3,40805.82
1813,927,3,4519.65
1813,792,1,32968.2
1813,457,1,46544.45
1814,342,3,1084.32
1814,204,3,12794.76
1815,24,1,3589.57
1815,144,3,40805.82
1816,818,3,5926.59
1816,50,1,11467.46
1816,852,3,45497.54
1817,33,3,48562.6
1817,983,2,18867.46
1818,342,3,1084.32
1819,998,1,3669.4
1819,572,3,17017.76
1820,90,2,5448.25
1820,588,3,24363.75
1820,945,3,894.26
1821,442,2,29983.15
1821,838,2,20886.99
1822,156,1,44068.64
1822,667,1,20853.94
1822,339,3,12757.51
1823,710,2,47003.68
1823,758,1,15914.91
1824,849,2,5248.86
1825,155,1,29328.75
1825,266,3,427.49
1826,670,1,48622.82
1826,682,3,24125.89
1827,889,1,19719.36
1827,591,1,24146.23
1827,157,1,593.04
1828,617,1,14962.71
1829,71,2,36004.89
1829,336,1,29443.24
1830,435,1,32407.43
1830,278,1,7464.52
1831,921,2,372.66
1832,455,3,45293.72
1832,889,3,19719.36
1833,409,1,37795.96
1833,204,2,12794.76
1834,180,3,10156.99
1835,167,1,17073.78
1835,775,1,33970.35
1836,768,2,7960.92
1836,325,1,29490.82
1837,369,2,42409.56
1837,490,3,37242.39
1838,390,2,12999.32
1839,370,2,6009.8
1840,668,3,47441.46
1840,308,1,37449.8
1840,235,3,22125.93
1841,17,2,22834.49
1841,975,3,49403.91
1841,988,3,18034.23
1842,255,1,44078.08
1843,144,2,40805.82
1843,712,1,26464.86
1844,758,3,15914.91
1845,162,1,8502.72
1845,430,1,7328.99
1846,829,3,10585.05
1847,806,2,21325.03
1847,167,1,17073.78
1847,31,2,34119.92
1848,272,1,38844.56
1848,637,1,26160.97
1848,329,2,42815.87
1849,893,1,37162.17
1850,781,3,5496.1
1850,613,3,24847.45
1851,919,1,616.98
1852,992,2,9349.46
1853,550,3,2815.08
1853,451,3,30351.77
1853,138,1,20162.75
1854,264,3,3769.56
1854,132,3,4514.34
1854,331,2,20087.54
1855,490,3,37242.39
1855,505,3,22363.78
1856,825,1,49699.7
1856,965,1,38993.35
1857,414,2,17791.53
1858,257,1,8171.39
1859,998,3,3669.4
1859,474,3,25514.19
1860,274,1,39681.96
1860,779,2,18893.74
1860,922,2,36982.71
1861,958,1,4659.76
1861,872,3,4487.16
1862,814,1,4408.73
1862,203,1,17784.98
1863,244,2,49848.19
1863,166,1,19141.46
1863,407,3,30239.23
1864,644,3,3468.87
1864,891,2,12450.64
1865,270,2,22930.63
1865,559,1,44158.05
1866,947,2,31625.79
1866,346,1,47287.16
1867,791,3,20430.86
1867,563,1,38290.88
1867,468,3,3421.52
1868,65,2,32711.6
1868,801,2,23055.67
1869,97,2,37139.18
1869,233,1,41383.57
1870,895,2,24971.72
1871,963,3,16283.74
1871,85,1,27020.43
1872,524,3,6528.74
1872,200,1,20398.74
1872,146,1,43116.3
1873,616,1,9554.09
1873,799,3,15876.18
1874,546,2,36002.64
1875,544,1,22148.39
1875,171,1,3710.33
1875,384,3,22269.6
1876,232,3,27364.75
1876,864,1,38740.99
1876,953,3,1765.27
1877,208,1,14365.04
1877,286,2,8568.33
1878,432,2,35529.05
1878,916,2,31249.06
1879,1,3,37155.06
1879,77,3,33858.06
1879,258,3,20577.14
1880,609,1,20030.63
1880,983,1,18867.46
1881,843,1,48615.87
1882,249,1,15931.5
1882,401,3,20202.36
1882,806,2,21325.03
1883,359,1,33355.86
1884,915,2,10273.36
1885,689,1,5200.83
1885,156,2,44068.64
1886,12,1,6503.86
1886,653,3,1429.95
1887,613,1,24847.45
1887,483,3,35887.44
1888,761,3,40879.78
1889,773,2,12637.08
1889,933,2,39062.87
1889,738,1,35670.35
1890,642,2,12946.52
1891,709,2,40713.91
1891,887,2,14090.15
1891,814,1,4408.73
1892,618,2,30664.44
1892,983,1,18867.46
1892,614,3,13860.0
1893,432,1,35529.05
1893,59,2,43232.69
1893,654,3,36038.97
1894,521,2,44247.05
1895,366,1,45817.43
1896,249,1,15931.5
1896,600,3,33590.75
1896,507,2,14150.88
1897,847,3,29023.3
1897,726,3,41782.13
1897,500,3,40114.47
1898,684,3,49978.73
1898,392,1,19196.31
1898,44,3,36675.81
1899,590,1,10601.71
1899,98,2,780.58
1899,121,3,27061.06
1900,835,3,43344.12
1900,404,3,5967.12
1901,873,3,36142.63
1901,472,3,9609.5
1902,644,2,3468.87
1902,763,3,9242.38
1902,797,1,16501.45
1903,969,2,49820.68
1904,30,2,5749.56
1904,747,2,45086.46
1905,997,1,866.36
1905,989,2,9014.98
1906,716,2,20442.33
1906,651,1,49644.48
1907,664,2,45844.93
1907,330,2,45114.3
1907,759,1,36823.26
1908,361,3,4542.61
1909,234,2,39693.64
1909,325,1,29490.82
1909,849,3,5248.86
