order_id,customer_id,order_date,status
1723,233,2026-02-28,оплачен
1724,196,2026-06-02,доставлен
1725,219,2025-10-27,доставлен
1726,268,2026-05-12,оплачен
1727,254,2024-10-30,доставлен
1728,376,2026-02-04,оплачен
1729,215,2025-06-01,доставлен
1730,7,2024-12-04,оплачен
1731,341,2025-11-30,оплачен
1732,193,2025-09-11,доставлен
1733,430,2026-01-03,доставлен
1734,345,2023-10-07,доставлен
1735,21,2026-03-15,отгружен
1736,20,2026-02-22,доставлен
1737,111,2026-06-08,доставлен
1738,51,2025-12-24,оплачен
1739,184,2026-04-25,доставлен
1740,229,2026-06-09,доставлен
1741,108,2024-11-30,доставлен
1742,433,2025-11-05,отгружен
1743,276,2026-05-27,доставлен
1744,47,2026-06-09,доставлен
1745,104,2025-10-28,оплачен
1746,387,2025-09-10,оплачен
1747,98,2026-03-02,доставлен
1748,92,2026-03-01,отгружен
1749,307,2025-07-06,доставлен
1750,175,2026-06-01,доставлен
1751,418,2025-06-29,доставлен
1752,116,2025-01-20,отгружен
1753,342,2025-08-08,доставлен
1754,113,2026-05-31,оплачен
1755,75,2025-01-27,новый
1756,248,2026-06-09,доставлен
1757,96,2025-11-03,доставлен
1758,134,2025-06-11,доставлен
1759,461,2026-05-08,доставлен
1760,40,2025-05-18,доставлен
1761,127,2025-09-28,доставлен
1762,244,2026-05-03,доставлен
1763,117,2025-02-09,доставлен
1764,239,2026-05-09,оплачен
1765,34,2026-01-07,доставлен
1766,287,2026-01-25,доставлен
1767,182,2026-01-05,новый
1768,366,2025-11-27,доставлен
1769,111,2026-03-14,доставлен
1770,120,2025-08-29,доставлен
1771,162,2025-10-25,доставлен
1772,397,2026-05-15,доставлен
1773,376,2026-03-10,оплачен
1774,476,2026-01-25,отгружен
1775,485,2026-04-01,отгружен
1776,357,2025-12-31,отгружен
1777,221,2024-06-04,доставлен
1778,117,2024-07-21,отгружен
1779,269,2025-12-03,оплачен
1780,87,2025-11-20,новый
1781,410,2026-04-07,доставлен
1782,326,2025-04-29,доставлен
1783,50,2026-05-15,доставлен
1784,434,2025-01-01,доставлен
1785,16,2025-12-08,доставлен
1786,56,2025-08-09,отгружен
1787,461,2025-06-06,новый
1788,472,2025-02-25,отгружен
1789,484,2025-11-06,оплачен
1790,123,2025-05-27,доставлен
1791,31,2026-05-14,доставлен
1792,51,2024-06-28,доставлен
1793,467,2025-07-12,доставлен
1794,330,2025-07-20,оплачен
1795,484,2024-05-15,доставлен
1796,252,2026-06-03,оплачен
1797,403,2023-12-25,доставлен
1798,97,2026-05-02,доставлен
1799,89,2025-11-05,доставлен
1800,198,2024-11-06,оплачен
1801,261,2025-11-01,доставлен
1802,358,2026-05-18,новый
1803,457,2026-01-18,оплачен
1804,293,2026-03-24,доставлен
1805,106,2026-02-24,доставлен
1806,464,2026-05-29,оплачен
1807,470,2024-03-07,доставлен
1808,127,2026-06-08,доставлен
1809,349,2025-04-29,доставлен
1810,210,2025-10-10,доставлен
1811,419,2024-07-18,доставлен
1812,355,2026-05-24,отгружен
1813,115,2026-02-03,новый
1814,35,2026-05-03,оплачен
1815,367,2025-11-09,доставлен
1816,134,2024-11-24,оплачен
1817,487,2024-10-13,новый
1818,56,2025-09-30,оплачен
1819,43,2024-09-15,доставлен
1820,74,2026-01-28,отгружен
1821,394,2026-06-02,оплачен
1822,441,2026-02-21,доставлен
1823,195,2025-09-24,оплачен
1824,95,2026-04-26,доставлен
1825,36,2026-01-27,доставлен
1826,281,2025-08-17,доставлен
1827,210,2024-01-07,доставлен
1828,371,2025-03-05,доставлен
1829,120,2024-11-12,новый
1830,394,2026-05-19,доставлен
1831,11,2025-03-16,доставлен
1832,316,2025-12-15,отгружен
1833,326,2026-05-08,отгружен
1834,147,2026-02-02,доставлен
1835,132,2025-06-17,доставлен
1836,22,2026-05-01,отгружен
1837,65,2025-11-10,доставлен
1838,236,2026-02-20,доставлен
1839,167,2023-10-23,доставлен
1840,126,2025-06-16,оплачен
1841,338,2023-10-18,доставлен
1842,330,2025-05-13,отгружен
1843,232,2025-09-05,отгружен
1844,112,2024-08-10,отгружен
1845,483,2026-05-11,отгружен
1846,140,2025-05-26,доставлен
1847,295,2026-05-10,доставлен
1848,240,2025-12-12,оплачен
1849,313,2026-01-23,доставлен
1850,50,2026-06-02,доставлен
1851,170,2026-03-20,доставлен
1852,78,2026-02-17,доставлен
1853,299,2026-04-21,доставлен
1854,156,2026-05-04,оплачен
1855,213,2026-05-13,оплачен
1856,359,2024-11-13,доставлен
1857,485,2026-04-26,оплачен
1858,243,2026-03-13,отгружен
1859,353,2024-12-29,доставлен
1860,230,2025-12-30,доставлен
1861,454,2026-06-01,отгружен
1862,347,2025-04-08,отгружен
1863,101,2024-01-02,доставлен
1864,309,2026-05-17,доставлен
1865,87,2025-11-20,отгружен
1866,267,2025-07-03,доставлен
1867,27,2026-05-30,доставлен
1868,21,2025-12-12,оплачен
1869,17,2026-06-07,оплачен
1870,195,2025-09-09,оплачен
1871,139,2025-02-26,доставлен
1872,363,2025-09-14,отгружен
1873,137,2026-01-06,новый
1874,442,2026-04-07,доставлен
1875,413,2025-09-07,доставлен
1876,34,2025-12-28,оплачен
1877,7,2026-03-12,доставлен
1878,299,2026-04-17,доставлен
1879,314,2026-04-21,оплачен
1880,96,2025-12-13,новый
1881,26,2026-04-26,доставлен
1882,419,2026-02-05,оплачен
1883,347,2025-04-06,доставлен
1884,499,2026-04-15,оплачен
1885,499,2026-02-11,оплачен
1886,97,2026-05-19,оплачен
1887,429,2024-08-16,доставлен
1888,219,2026-04-01,оплачен
1889,456,2026-03-25,доставлен
1890,34,2026-03-25,новый
1891,387,2024-10-09,доставлен
1892,229,2026-05-28,новый
1893,358,2025-06-01,доставлен
1894,430,2024-12-14,отгружен
1895,154,2025-06-05,доставлен
1896,88,2023-12-16,новый
1897,473,2025-10-28,доставлен
1898,73,2026-06-07,доставлен
1899,196,2026-06-03,доставлен
1900,406,2024-07-31,доставлен
1901,9,2026-05-29,отгружен
1902,12,2025-12-31,отгружен
1903,143,2025-12-29,оплачен
1904,486,2024-07-14,доставлен
1905,35,2026-05-05,доставлен
1906,266,2025-06-10,доставлен
1907,174,2024-09-05,доставлен
1908,67,2025-12-06,доставлен
1909,190,2026-06-08,доставлен
1910,127,2026-03-17,оплачен
1911,469,2026-02-24,доставлен
1912,407,2025-08-23,отгружен
1913,401,2026-05-20,доставлен
1914,251,2025-04-26,доставлен
1915,320,2026-06-02,отгружен
1916,35,2026-06-06,отгружен
1917,74,2025-12-09,отгружен
1918,2,2025-07-13,отгружен
1919,161,2025-09-03,доставлен
1920,491,2025-04-30,доставлен
1921,454,2026-06-05,оплачен
1922,359,2026-01-05,доставлен
1923,74,2026-02-07,оплачен
1924,41,2025-01-11,отгружен
1925,285,2024-04-24,оплачен
1926,142,2025-04-18,оплачен
1927,166,2025-12-24,доставлен
1928,283,2024-12-29,отгружен
1929,193,2026-01-30,доставлен
1930,168,2023-10-08,доставлен
1931,388,2026-05-26,доставлен
1932,33,2024-05-31,доставлен
1933,84,2024-09-01,доставлен
1934,498,2026-05-19,отгружен
1935,253,2026-04-30,отгружен
1936,405,2025-08-03,отгружен
1937,417,2024-10-28,оплачен
1938,117,2024-05-29,оплачен
1939,432,2025-07-22,доставлен
1940,489,2024-08-17,доставлен
1941,203,2024-08-21,новый
1942,357,2025-06-26,отгружен
1943,19,2024-02-01,оплачен
1944,298,2026-06-02,доставлен
1945,78,2026-05-27,доставлен
1946,262,2026-04-06,отгружен
1947,460,2024-05-01,оплачен
1948,15,2025-08-11,отгружен
1949,58,2026-02-27,новый
1950,377,2026-03-10,доставлен
1951,238,2026-05-25,новый
1952,262,2025-11-25,новый
1953,441,2026-02-01,отгружен
1954,235,2024-08-16,доставлен
1955,288,2026-05-12,доставлен
1956,316,2026-05-03,оплачен
1957,26,2023-12-16,доставлен
1958,291,2025-11-01,доставлен
1959,331,2026-06-05,оплачен
1960,214,2025-06-13,доставлен
1961,155,2025-03-17,оплачен
1962,471,2025-07-09,доставлен
1963,58,2026-05-06,новый
1964,356,2025-10-07,доставлен
1965,246,2024-12-10,новый
1966,194,2026-05-26,новый
1967,499,2024-07-07,новый
1968,369,2026-04-26,отгружен
1969,230,2026-02-02,доставлен
1970,251,2024-06-06,доставлен
1971,46,2024-09-06,доставлен
1972,338,2025-02-11,доставлен
1973,328,2025-05-07,отгружен
1974,240,2025-11-14,доставлен
1975,346,2026-05-16,доставлен
1976,454,2026-05-01,оплачен
1977,456,2026-03-25,новый
1978,175,2026-05-24,доставлен
1979,423,2026-05-26,доставлен
1980,257,2025-04-07,доставлен
1981,341,2025-04-23,доставлен
1982,60,2025-05-31,отгружен
1983,420,2026-05-08,отгружен
1984,116,2024-08-28,доставлен
1985,1,2024-05-18,доставлен
1986,487,2026-02-26,отгружен
1987,327,2025-08-15,новый
1988,96,2025-12-27,доставлен
1989,217,2025-01-20,доставлен
1990,176,2026-02-15,отгружен
1991,302,2024-07-27,доставлен
1992,17,2026-06-07,отгружен
1993,386,2025-08-12,доставлен
1994,318,2026-05-25,доставлен
1995,389,2024-06-17,доставлен
1996,371,2024-07-08,доставлен
1997,173,2025-05-10,оплачен
1998,111,2025-11-23,доставлен
1999,304,2025-05-11,доставлен
2000,258,2025-04-09,оплачен
2001,411,2026-01-19,доставлен
2002,358,2025-08-22,доставлен
2003,438,2026-03-26,оплачен
2004,57,2026-06-04,доставлен
2005,199,2026-05-21,доставлен
2006,94,2025-10-11,оплачен
2007,414,2026-04-07,доставлен
2008,289,2026-04-24,новый
2009,363,2025-06-28,доставлен
2010,243,2026-04-23,новый
2011,45,2026-01-11,оплачен
2012,62,2025-10-03,новый
2013,101,2025-06-26,отгружен
2014,95,2024-05-24,доставлен
2015,104,2025-11-22,оплачен
2016,6,2024-08-21,отгружен
2017,137,2026-01-14,доставлен
2018,164,2026-05-12,доставлен
2019,246,2025-05-16,оплачен
2020,322,2025-08-05,доставлен
2021,245,2024-10-11,доставлен
2022,186,2025-07-03,доставлен
2023,400,2026-01-08,отгружен
2024,201,2025-01-03,отгружен
2025,487,2026-01-10,доставлен
2026,307,2026-01-29,доставлен
2027,214,2026-06-07,новый
2028,396,2026-02-06,доставлен
2029,414,2025-10-12,доставлен
2030,471,2025-05-05,отгружен
2031,287,2025-09-07,доставлен
2032,241,2025-06-27,отгружен
2033,316,2026-04-26,доставлен
2034,448,2025-12-24,оплачен
2035,290,2025-06-06,оплачен
2036,143,2025-04-06,оплачен
2037,411,2026-02-21,доставлен
2038,186,2025-09-05,доставлен
2039,267,2026-01-09,оплачен
2040,106,2026-06-05,доставлен
2041,192,2026-04-28,оплачен
2042,276,2026-05-23,отгружен
2043,64,2025-06-17,доставлен
2044,233,2026-01-01,доставлен
2045,216,2025-04-27,оплачен
2046,251,2025-05-17,доставлен
2047,93,2025-12-12,оплачен
2048,56,2024-12-30,доставлен
2049,474,2026-01-20,доставлен
2050,31,2026-05-24,новый
2051,221,2026-03-14,оплачен
2052,385,2025-08-14,оплачен
2053,284,2026-03-01,доставлен
2054,278,2024-10-29,доставлен
2055,64,2024-09-30,новый
2056,470,2024-10-22,оплачен
2057,158,2025-02-17,отгружен
2058,434,2026-02-20,новый
2059,436,2025-09-18,доставлен
2060,452,2025-12-06,доставлен
2061,11,2025-01-16,отгружен
2062,191,2023-12-16,оплачен
2063,350,2026-03-25,отгружен
2064,208,2025-10-14,оплачен
2065,450,2025-07-13,отгружен
2066,125,2024-09-28,доставлен
2067,200,2025-08-21,доставлен
2068,229,2026-05-28,доставлен
2069,118,2023-07-11,оплачен
2070,331,2026-01-13,доставлен
2071,187,2026-04-03,новый
2072,48,2023-09-18,доставлен
2073,232,2026-05-31,оплачен
2074,446,2026-04-26,доставлен
2075,267,2025-09-07,новый
2076,148,2025-11-19,доставлен
2077,365,2026-01-07,новый
2078,64,2026-03-12,доставлен
2079,274,2025-11-15,доставлен
2080,438,2026-04-09,оплачен
2081,257,2024-06-18,доставлен
2082,25,2026-04-29,отгружен
2083,237,2025-11-17,оплачен
2084,128,2026-02-14,оплачен
2085,1,2025-03-08,оплачен
2086,278,2025-11-19,доставлен
2087,296,2024-12-11,доставлен
2088,86,2023-12-27,доставлен
2089,308,2026-03-24,доставлен
2090,154,2024-09-30,отгружен
2091,223,2026-03-21,доставлен
2092,72,2026-04-28,доставлен
2093,463,2026-04-18,отгружен
2094,452,2026-01-25,оплачен
2095,126,2025-07-19,доставлен
2096,239,2025-07-27,доставлен
2097,421,2026-06-03,доставлен
2098,181,2026-04-16,отгружен
2099,75,2025-02-01,доставлен
2100,323,2024-09-18,доставлен
2101,409,2024-01-04,доставлен
2102,411,2026-05-23,доставлен
2103,222,2025-06-08,доставлен
2104,374,2025-11-06,доставлен
2105,339,2025-12-24,доставлен
2106,391,2025-08-25,доставлен
2107,202,2026-03-20,оплачен
2108,100,2024-10-11,отгружен
2109,219,2025-10-17,доставлен
2110,1,2026-03-17,доставлен
2111,373,2025-09-11,отгружен
2112,474,2026-01-19,доставлен
2113,416,2025-10-08,доставлен
2114,296,2025-09-28,доставлен
2115,270,2025-10-02,оплачен
2116,143,2025-05-04,доставлен
2117,248,2026-05-20,оплачен
2118,488,2023-09-09,доставлен
2119,433,2026-02-09,доставлен
2120,278,2024-10-19,доставлен
2121,154,2026-04-21,новый
2122,34,2025-11-21,доставлен
2123,243,2026-04-10,доставлен
2124,250,2026-02-22,доставлен
2125,208,2024-10-05,отгружен
2126,412,2025-11-12,оплачен
2127,193,2025-06-15,доставлен
2128,5,2026-03-11,оплачен
2129,78,2026-02-17,доставлен
2130,69,2026-04-21,оплачен
2131,293,2025-04-26,новый
2132,52,2025-03-23,новый
2133,405,2025-12-16,оплачен
2134,150,2025-04-17,доставлен
2135,34,2026-04-30,отгружен
2136,255,2026-03-19,доставлен
2137,84,2025-01-06,доставлен
2138,362,2025-12-02,доставлен
2139,168,2025-02-21,оплачен
2140,31,2026-02-18,доставлен
2141,65,2025-02-22,оплачен
2142,353,2025-07-04,отгружен
2143,210,2026-02-01,оплачен
2144,301,2026-02-27,отгружен
2145,187,2024-11-21,оплачен
2146,17,2026-06-08,доставлен
2147,495,2026-06-08,отгружен
2148,382,2026-03-20,доставлен
2149,95,2025-07-05,новый
2150,250,2026-04-03,доставлен
2151,263,2026-05-22,доставлен
2152,395,2024-03-11,новый
2153,173,2025-12-22,новый
2154,109,2026-01-01,оплачен
2155,141,2025-02-23,доставлен
2156,395,2024-08-17,доставлен
2157,276,2026-05-23,доставлен
2158,302,2024-02-16,доставлен
2159,469,2024-01-16,доставлен
2160,231,2025-01-24,оплачен
2161,131,2025-03-26,отгружен
2162,114,2025-12-17,доставлен
2163,491,2025-04-01,новый
2164,257,2024-11-27,доставлен
2165,340,2026-04-09,новый
2166,438,2026-04-05,оплачен
2167,103,2026-01-02,новый
2168,11,2025-07-27,новый
2169,132,2024-03-04,отгружен
2170,159,2025-05-17,доставлен
2171,448,2025-11-06,оплачен
2172,392,2023-09-11,отгружен
2173,239,2024-09-09,доставлен
2174,404,2024-04-03,новый
2175,280,2026-04-11,доставлен
2176,33,2024-04-17,оплачен
2177,100,2025-05-23,отгружен
2178,54,2025-04-03,доставлен
2179,318,2026-06-08,доставлен
2180,117,2025-06-02,доставлен
2181,329,2024-11-12,отгружен
2182,9,2026-06-05,доставлен
2183,442,2025-09-12,отгружен
2184,267,2025-07-10,доставлен
2185,254,2025-10-04,доставлен
2186,416,2025-11-29,новый
2187,20,2026-02-21,доставлен
2188,494,2026-01-20,доставлен
2189,175,2026-05-05,доставлен
2190,379,2025-02-09,оплачен
2191,95,2026-01-22,доставлен
2192,59,2025-11-23,новый
2193,455,2026-03-24,оплачен
2194,26,2024-02-26,оплачен
2195,479,2026-01-04,доставлен
2196,153,2025-11-12,оплачен
2197,48,2026-02-15,доставлен
2198,36,2025-08-05,новый
2199,415,2025-12-18,отгружен
2200,459,2026-05-12,доставлен
2201,333,2026-01-19,доставлен
2202,112,2025-04-29,доставлен
2203,261,2026-06-04,оплачен
2204,407,2026-03-04,доставлен
2205,314,2026-02-26,доставлен
2206,177,2024-06-16,оплачен
2207,316,2025-12-14,доставлен
2208,332,2026-04-26,доставлен
2209,303,2026-04-16,оплачен
2210,95,2023-12-05,доставлен
2211,365,2025-10-16,новый
2212,69,2026-02-13,доставлен
2213,2,2025-06-01,доставлен
2214,55,2025-01-13,отгружен
2215,445,2026-04-03,отгружен
2216,340,2026-04-08,оплачен
2217,446,2026-03-08,доставлен
2218,130,2026-04-30,новый
2219,235,2024-07-26,доставлен
2220,73,2026-05-01,оплачен
2221,243,2025-10-18,доставлен
2222,330,2025-10-15,оплачен
2223,430,2025-11-23,отгружен
2224,464,2026-04-21,оплачен
2225,486,2024-12-30,доставлен
2226,190,2026-06-09,доставлен
2227,410,2026-02-14,отгружен
2228,461,2025-05-05,оплачен
2229,410,2026-03-06,доставлен
2230,168,2026-03-08,доставлен
2231,247,2026-05-19,оплачен
2232,392,2025-10-03,отгружен
2233,206,2026-05-10,доставлен
2234,320,2025-09-12,оплачен
2235,183,2025-07-02,отгружен
2236,117,2025-09-26,отгружен
2237,459,2026-01-01,оплачен
2238,274,2026-04-06,доставлен
2239,226,2025-06-02,доставлен
2240,190,2026-06-08,новый
2241,210,2024-11-30,оплачен
2242,458,2025-10-02,оплачен
2243,413,2025-11-06,оплачен
2244,244,2026-05-17,доставлен
2245,4,2026-06-07,доставлен
2246,52,2025-07-05,новый
2247,219,2026-02-01,доставлен
2248,379,2025-03-12,новый
2249,89,2025-02-12,доставлен
2250,92,2025-08-04,оплачен
2251,236,2026-05-02,новый
2252,372,2025-03-12,доставлен
2253,428,2025-03-07,доставлен
2254,243,2026-05-25,отгружен
2255,90,2026-05-27,доставлен
2256,79,2024-01-17,отгружен
2257,366,2025-04-01,доставлен
2258,169,2025-11-04,доставлен
2259,339,2026-06-03,доставлен
2260,134,2024-11-19,доставлен
2261,152,2025-04-04,отгружен
2262,408,2026-02-21,доставлен
2263,246,2024-03-31,отгружен
2264,266,2025-08-09,оплачен
2265,279,2024-04-14,доставлен
2266,174,2025-03-12,доставлен
2267,282,2023-10-24,оплачен
2268,436,2026-05-01,доставлен
2269,358,2026-05-07,доставлен
2270,370,2026-04-23,доставлен
2271,236,2026-04-04,оплачен
2272,16,2025-05-07,новый
2273,354,2025-08-19,новый
2274,300,2026-05-23,новый
2275,402,2025-09-15,доставлен
2276,496,2025-03-19,доставлен
2277,59,2025-08-23,доставлен
2278,82,2026-04-19,новый
2279,252,2025-12-15,доставлен
2280,319,2025-07-08,доставлен
2281,240,2025-09-08,новый
2282,194,2026-06-05,отгружен
2283,272,2025-08-17,оплачен
2284,409,2025-12-16,оплачен
2285,339,2026-02-17,новый
2286,374,2024-11-25,новый
2287,107,2026-01-12,оплачен
2288,182,2025-03-18,доставлен
2289,488,2025-03-03,доставлен
2290,476,2025-09-19,оплачен
2291,469,2023-08-30,доставлен
2292,133,2025-09-29,доставлен
2293,451,2025-04-14,доставлен
2294,332,2026-03-30,новый
2295,34,2026-05-03,оплачен
2296,268,2026-03-21,доставлен
2297,82,2026-04-06,новый
2298,433,2026-01-03,доставлен
2299,43,2025-11-21,отгружен
2300,485,2025-07-06,доставлен
2301,444,2025-12-06,доставлен
2302,370,2026-03-20,доставлен
2303,492,2026-05-23,доставлен
2304,158,2026-05-05,отгружен
2305,295,2025-12-26,доставлен
2306,375,2026-04-22,оплачен
2307,266,2025-07-19,оплачен
2308,426,2023-12-17,доставлен
2309,328,2024-02-01,новый
2310,100,2025-04-30,доставлен
2311,63,2024-02-15,отгружен
2312,47,2026-05-27,новый
2313,279,2023-12-24,новый
2314,253,2024-01-08,оплачен
2315,438,2026-03-21,новый
2316,390,2026-05-19,доставлен
2317,492,2026-02-10,доставлен
2318,6,2024-12-01,доставлен
2319,301,2024-12-30,оплачен
2320,269,2026-01-29,доставлен
2321,242,2024-08-12,доставлен
2322,492,2026-02-13,доставлен
2323,110,2025-09-03,отгружен
2324,160,2026-03-05,доставлен
2325,277,2025-10-01,оплачен
2326,176,2026-03-09,доставлен
2327,418,2024-04-26,доставлен
2328,232,2025-11-19,оплачен
2329,357,2025-11-09,доставлен
2330,482,2026-05-21,доставлен
2331,480,2024-11-25,отгружен
2332,356,2025-10-11,новый
2333,484,2024-11-08,оплачен
2334,453,2026-02-08,доставлен
2335,38,2026-02-03,отгружен
2336,131,2025-02-27,доставлен
2337,94,2026-02-08,отгружен
2338,218,2026-04-27,доставлен
2339,426,2024-09-20,оплачен
2340,459,2025-11-04,доставлен
2341,153,2025-07-22,оплачен
2342,24,2026-06-01,оплачен
2343,53,2025-08-19,доставлен
2344,260,2026-05-23,отгружен
2345,294,2026-06-04,оплачен
2346,299,2026-04-28,доставлен
2347,483,2025-01-14,доставлен
2348,152,2025-09-10,доставлен
2349,347,2023-11-22,доставлен
2350,275,2024-10-10,доставлен
2351,76,2025-02-25,отгружен
2352,455,2025-12-24,отгружен
2353,456,2026-06-05,оплачен
2354,151,2026-03-21,доставлен
2355,492,2025-12-24,доставлен
2356,80,2025-09-05,отгружен
2357,498,2026-05-22,доставлен
2358,288,2026-05-06,доставлен
2359,344,2026-03-09,доставлен
2360,460,2023-07-15,доставлен
2361,424,2024-07-18,новый
2362,73,2026-05-06,доставлен
2363,412,2025-03-04,доставлен
2364,279,2024-03-20,доставлен
2365,294,2026-05-28,отгружен
2366,288,2026-05-22,отгружен
2367,393,2025-11-19,оплачен
2368,432,2025-12-18,оплачен
2369,124,2025-11-06,доставлен
2370,461,2024-08-14,новый
2371,245,2025-08-07,доставлен
2372,223,2024-09-07,доставлен
2373,104,2026-02-16,новый
2374,25,2026-04-02,доставлен
2375,42,2024-06-29,оплачен
2376,233,2025-11-04,отгружен
2377,101,2026-03-13,доставлен
2378,189,2025-12-22,оплачен
2379,226,2025-09-05,отгружен
2380,366,2026-01-19,доставлен
2381,306,2026-05-26,оплачен
2382,382,2025-08-26,доставлен
2383,83,2024-03-21,доставлен
2384,480,2024-06-04,доставлен
2385,104,2025-09-24,отгружен
2386,184,2024-11-22,доставлен
2387,56,2025-03-06,отгружен
2388,41,2025-11-06,доставлен
2389,385,2026-03-17,отгружен
2390,294,2026-06-05,доставлен
2391,457,2026-04-14,доставлен
2392,26,2024-09-22,доставлен
2393,25,2026-05-26,оплачен
2394,142,2025-09-29,оплачен
2395,350,2026-03-29,оплачен
2396,56,2025-04-19,доставлен
2397,469,2025-05-27,оплачен
2398,48,2023-09-23,доставлен
2399,100,2025-10-08,оплачен
2400,425,2024-10-16,отгружен
2401,444,2026-03-06,доставлен
2402,279,2024-11-28,доставлен
2403,385,2026-04-28,отгружен
2404,279,2026-04-25,доставлен
2405,245,2026-05-20,доставлен
2406,266,2026-06-03,доставлен
2407,187,2026-01-21,доставлен
2408,93,2026-04-07,оплачен
2409,348,2025-12-20,доставлен
2410,480,2025-03-05,оплачен
2411,376,2026-02-20,новый
2412,72,2026-04-23,отгружен
2413,286,2026-04-11,доставлен
2414,312,2025-12-29,доставлен
2415,457,2026-02-10,доставлен
2416,118,2026-04-16,доставлен
2417,355,2026-05-22,оплачен
2418,313,2025-01-29,доставлен
2419,232,2026-03-07,доставлен
2420,336,2026-05-17,отгружен
2421,230,2025-03-16,отгружен
2422,96,2026-04-14,новый
2423,33,2025-07-03,доставлен
2424,253,2024-09-02,отгружен
2425,469,2023-10-31,отгружен
2426,265,2025-03-26,доставлен
2427,163,2026-04-23,доставлен
2428,350,2026-05-06,доставлен
2429,138,2024-08-26,доставлен
2430,373,2025-11-30,доставлен
2431,64,2026-05-15,оплачен
2432,129,2025-08-28,оплачен
2433,72,2026-06-03,отгружен
2434,350,2026-06-08,доставлен
2435,444,2025-10-15,доставлен
2436,175,2026-04-20,отгружен
2437,469,2024-07-31,отгружен
2438,468,2025-03-18,доставлен
2439,485,2025-11-03,доставлен
2440,53,2025-05-24,оплачен
2441,188,2026-03-07,новый
2442,167,2025-07-26,новый
2443,423,2025-11-26,оплачен
2444,320,2025-09-09,оплачен
2445,475,2024-10-09,доставлен
2446,427,2025-04-26,доставлен
2447,430,2026-02-18,отгружен
2448,56,2025-12-17,отгружен
2449,188,2026-06-03,доставлен
2450,373,2026-01-23,доставлен
2451,436,2025-07-31,отгружен
2452,488,2025-06-10,доставлен
2453,487,2025-11-20,доставлен
2454,91,2025-10-09,отгружен
2455,269,2025-07-24,отгружен
2456,388,2025-05-27,отгружен
2457,433,2025-10-25,доставлен
2458,456,2026-04-27,оплачен
2459,30,2025-07-13,доставлен
2460,144,2025-10-25,оплачен
2461,173,2025-07-01,доставлен
2462,376,2026-02-23,доставлен
2463,92,2025-08-14,доставлен
2464,416,2026-02-01,доставлен
2465,80,2026-04-05,доставлен
2466,38,2026-02-24,доставлен
2467,410,2026-02-25,отгружен
2468,247,2025-11-22,новый
2469,285,2026-03-01,доставлен
2470,269,2025-07-23,доставлен
2471,256,2024-02-06,доставлен
2472,461,2026-04-27,доставлен
2473,77,2025-05-04,доставлен
2474,379,2024-10-30,доставлен
2475,413,2025-12-03,доставлен
2476,69,2025-01-07,оплачен
2477,74,2025-12-07,доставлен
2478,31,2026-01-03,отгружен
2479,126,2026-03-21,отгружен
2480,177,2024-08-04,новый
2481,266,2024-09-27,доставлен
2482,246,2026-04-03,отгружен
2483,288,2026-04-24,доставлен
2484,167,2023-10-24,оплачен
2485,380,2025-12-23,отгружен
2486,282,2025-03-10,доставлен
2487,90,2026-05-29,новый
2488,112,2023-12-16,доставлен
2489,94,2024-09-16,оплачен
2490,380,2025-03-20,отгружен
2491,219,2025-10-22,доставлен
2492,121,2026-02-10,доставлен
2493,167,2024-12-30,доставлен
2494,105,2026-04-27,отгружен
2495,238,2025-10-09,доставлен
2496,483,2026-02-02,новый
2497,313,2026-05-11,доставлен
2498,310,2026-05-07,доставлен
2499,36,2024-11-27,оплачен
2500,389,2024-03-27,доставлен
2501,459,2026-02-16,доставлен
2502,485,2025-06-09,доставлен
2503,416,2026-03-15,доставлен
2504,442,2025-10-02,новый
2505,136,2026-04-17,доставлен
2506,266,2025-11-14,доставлен
2507,370,2026-02-10,доставлен
2508,327,2025-02-24,доставлен
2509,143,2025-04-20,доставлен
2510,42,2024-06-18,доставлен
2511,428,2025-11-20,доставлен
2512,330,2026-01-31,доставлен
2513,179,2025-01-06,доставлен
2514,142,2026-06-09,доставлен
2515,467,2026-02-26,новый
2516,304,2025-11-12,отгружен
2517,325,2025-07-15,оплачен
2518,61,2025-04-17,доставлен
2519,28,2026-03-15,оплачен
2520,196,2026-06-05,отгружен
2521,62,2024-11-10,доставлен
2522,176,2026-01-04,доставлен
2523,383,2024-09-11,доставлен
2524,221,2026-05-04,отгружен
2525,92,2025-12-05,отгружен
2526,392,2026-05-26,доставлен
2527,12,2026-05-11,доставлен
2528,441,2025-12-28,новый
2529,193,2026-04-09,оплачен
2530,195,2026-06-08,доставлен
2531,336,2026-05-20,новый
2532,399,2025-08-15,доставлен
2533,497,2024-12-31,отгружен
2534,479,2025-08-07,отгружен
2535,109,2026-05-03,доставлен
2536,399,2026-05-18,оплачен
2537,217,2025-01-06,оплачен
2538,143,2025-06-23,новый
2539,494,2026-02-24,новый
2540,67,2024-07-14,оплачен
2541,176,2025-12-24,отгружен
2542,4,2026-05-28,оплачен
2543,64,2025-08-30,новый
2544,469,2024-03-25,доставлен
2545,34,2026-04-15,отгружен
2546,218,2025-12-24,доставлен
2547,237,2025-09-05,отгружен
2548,394,2026-05-01,оплачен
2549,413,2025-12-31,доставлен
2550,205,2025-11-02,оплачен
2551,7,2026-02-28,доставлен
2552,16,2025-06-13,доставлен
2553,32,2026-02-13,отгружен
2554,232,2026-05-19,оплачен
