review_id,customer_id,product_id,rating,text,review_date
1001,100,457,4,"Хороший товар, рекомендую.",2025-11-27
1002,21,910,5,Отлично! Всё супер.,2024-11-18
1003,6,964,4,"Хороший товар, рекомендую.",2026-01-16
1004,299,204,1,"Ужасно, пришло сломанным.",2025-08-19
1005,212,856,4,"Хороший товар, рекомендую.",2026-02-16
1006,130,939,4,"Хороший товар, рекомендую.",2025-06-23
1007,296,230,4,"Хороший товар, рекомендую.",2025-08-06
1008,442,828,5,Отлично! Всё супер.,2025-07-02
1009,289,286,4,"Хороший товар, рекомендую.",2025-02-07
1010,222,248,5,Отлично! Всё супер.,2025-10-28
1011,3,553,5,Отлично! Всё супер.,2024-12-09
1012,289,34,4,"Хороший товар, рекомендую.",2025-02-13
1013,388,952,5,Отлично! Всё супер.,2025-06-02
1014,32,161,4,"Хороший товар, рекомендую.",2025-12-11
1015,316,747,5,Отлично! Всё супер.,2025-06-19
1016,282,333,5,Отлично! Всё супер.,2025-07-13
1017,310,225,3,"Нормально, сойдет.",2025-08-13
1018,116,131,5,Отлично! Всё супер.,2026-04-06
1019,81,777,4,"Хороший товар, рекомендую.",2026-01-04
1020,277,882,4,"Хороший товар, рекомендую.",2025-12-30
1021,459,587,2,Качество не очень.,2024-08-11
1022,199,228,3,"Нормально, сойдет.",2026-05-25
1023,25,306,4,"Хороший товар, рекомендую.",2024-08-29
1024,289,837,5,Отлично! Всё супер.,2025-05-05
1025,65,851,4,"Хороший товар, рекомендую.",2025-12-04
1026,215,464,4,"Хороший товар, рекомендую.",2024-08-08
1027,170,844,4,"Хороший товар, рекомендую.",2025-03-27
1028,442,171,3,"Нормально, сойдет.",2024-09-15
1029,156,365,5,Отлично! Всё супер.,2026-01-17
1030,302,501,5,Отлично! Всё супер.,2024-06-19
1031,384,642,4,"Хороший товар, рекомендую.",2024-10-12
1032,12,464,5,Отлично! Всё супер.,2025-07-17
1033,259,880,5,Отлично! Всё супер.,2026-01-11
1034,155,836,5,Отлично! Всё супер.,2024-09-11
1035,384,508,1,"Ужасно, пришло сломанным.",2024-10-16
1036,386,423,5,Отлично! Всё супер.,2024-11-09
1037,12,174,5,Отлично! Всё супер.,2025-05-14
1038,6,682,1,"Ужасно, пришло сломанным.",2026-04-15
1039,53,579,5,Отлично! Всё супер.,2024-09-05
1040,433,176,5,Отлично! Всё супер.,2024-07-09
1041,85,191,5,Отлично! Всё супер.,2026-04-27
1042,463,381,5,Отлично! Всё супер.,2025-05-04
1043,484,307,5,Отлично! Всё супер.,2025-06-28
1044,122,635,5,Отлично! Всё супер.,2024-10-19
1045,133,556,1,"Ужасно, пришло сломанным.",2025-10-08
1046,18,599,5,Отлично! Всё супер.,2026-02-22
1047,461,161,4,"Хороший товар, рекомендую.",2025-07-21
1048,99,254,4,"Хороший товар, рекомендую.",2025-06-22
1049,4,981,4,"Хороший товар, рекомендую.",2024-09-25
1050,184,69,3,"Нормально, сойдет.",2026-01-11
1051,415,384,1,"Ужасно, пришло сломанным.",2026-04-19
1052,413,340,5,Отлично! Всё супер.,2025-08-07
1053,499,61,4,"Хороший товар, рекомендую.",2025-04-29
1054,453,747,3,"Нормально, сойдет.",2025-04-15
1055,173,291,4,"Хороший товар, рекомендую.",2024-06-16
1056,368,700,4,"Хороший товар, рекомендую.",2025-01-25
1057,116,876,5,Отлично! Всё супер.,2024-09-08
1058,259,833,4,"Хороший товар, рекомендую.",2025-05-13
1059,287,292,5,Отлично! Всё супер.,2025-01-23
1060,107,639,5,Отлично! Всё супер.,2025-12-20
1061,398,252,3,"Нормально, сойдет.",2026-05-26
1062,84,302,3,"Нормально, сойдет.",2026-04-23
1063,202,942,5,Отлично! Всё супер.,2025-11-16
1064,219,136,3,"Нормально, сойдет.",2025-01-05
1065,276,28,1,"Ужасно, пришло сломанным.",2025-07-19
1066,383,759,4,"Хороший товар, рекомендую.",2025-02-14
1067,331,237,5,Отлично! Всё супер.,2025-09-29
1068,426,990,3,"Нормально, сойдет.",2026-04-30
1069,386,277,5,Отлично! Всё супер.,2025-03-24
1070,451,594,2,Качество не очень.,2025-08-20
1071,400,342,2,Качество не очень.,2025-10-27
1072,202,321,5,Отлично! Всё супер.,2024-10-15
1073,314,616,5,Отлично! Всё супер.,2024-09-26
1074,488,58,5,Отлично! Всё супер.,2025-01-20
1075,125,991,3,"Нормально, сойдет.",2025-07-20
1076,102,78,4,"Хороший товар, рекомендую.",2025-11-23
1077,159,603,4,"Хороший товар, рекомендую.",2024-11-14
1078,82,68,4,"Хороший товар, рекомендую.",2026-02-22
1079,197,187,5,Отлично! Всё супер.,2025-09-28
1080,444,275,5,Отлично! Всё супер.,2025-12-15
1081,290,209,5,Отлично! Всё супер.,2025-03-24
1082,176,638,5,Отлично! Всё супер.,2025-07-17
1083,51,601,5,Отлично! Всё супер.,2025-09-21
1084,203,458,3,"Нормально, сойдет.",2024-12-21
1085,118,103,2,Качество не очень.,2025-06-10
1086,119,740,4,"Хороший товар, рекомендую.",2025-06-03
1087,484,434,4,"Хороший товар, рекомендую.",2024-11-19
1088,141,485,5,Отлично! Всё супер.,2026-06-06
1089,342,874,4,"Хороший товар, рекомендую.",2025-02-20
1090,470,409,5,Отлично! Всё супер.,2026-05-30
1091,53,919,4,"Хороший товар, рекомендую.",2026-01-10
1092,360,27,5,Отлично! Всё супер.,2025-12-20
1093,218,124,5,Отлично! Всё супер.,2026-04-02
1094,393,235,4,"Хороший товар, рекомендую.",2026-05-30
1095,293,608,1,"Ужасно, пришло сломанным.",2024-09-22
1096,380,901,3,"Нормально, сойдет.",2024-10-14
1097,138,323,5,Отлично! Всё супер.,2025-07-21
1098,139,63,5,Отлично! Всё супер.,2025-12-16
1099,362,109,3,"Нормально, сойдет.",2026-03-15
1100,354,236,2,Качество не очень.,2025-06-12
1101,182,11,5,Отлично! Всё супер.,2024-06-16
1102,139,215,4,"Хороший товар, рекомендую.",2025-02-10
1103,72,103,5,Отлично! Всё супер.,2025-04-28
1104,54,307,5,Отлично! Всё супер.,2024-10-26
1105,431,51,4,"Хороший товар, рекомендую.",2024-10-03
1106,227,497,5,Отлично! Всё супер.,2025-06-09
1107,237,654,5,Отлично! Всё супер.,2024-07-31
1108,239,620,3,"Нормально, сойдет.",2024-06-13
1109,192,710,5,Отлично! Всё супер.,2025-02-06
1110,441,135,5,Отлично! Всё супер.,2025-12-05
1111,48,514,3,"Нормально, сойдет.",2024-11-01
1112,363,839,5,Отлично! Всё супер.,2024-11-10
1113,409,692,4,"Хороший товар, рекомендую.",2025-11-30
1114,478,553,4,"Хороший товар, рекомендую.",2024-08-20
1115,303,185,5,Отлично! Всё супер.,2025-07-31
1116,497,8,5,Отлично! Всё супер.,2025-05-31
1117,278,495,4,"Хороший товар, рекомендую.",2025-02-21
1118,221,505,4,"Хороший товар, рекомендую.",2024-08-21
1119,425,589,5,Отлично! Всё супер.,2024-07-26
1120,107,902,3,"Нормально, сойдет.",2025-10-07
1121,88,604,4,"Хороший товар, рекомендую.",2025-06-08
1122,286,441,5,Отлично! Всё супер.,2025-09-13
1123,184,894,4,"Хороший товар, рекомендую.",2024-10-08
1124,30,170,5,Отлично! Всё супер.,2024-07-30
1125,367,556,4,"Хороший товар, рекомендую.",2025-03-08
1126,492,444,5,Отлично! Всё супер.,2025-10-16
1127,453,533,4,"Хороший товар, рекомендую.",2025-08-17
1128,258,805,4,"Хороший товар, рекомендую.",2026-04-26
1129,377,540,5,Отлично! Всё супер.,2024-12-01
1130,425,757,5,Отлично! Всё супер.,2025-03-03
1131,499,794,5,Отлично! Всё супер.,2025-10-10
1132,224,728,4,"Хороший товар, рекомендую.",2024-06-19
1133,70,415,5,Отлично! Всё супер.,2026-05-30
1134,10,758,5,Отлично! Всё супер.,2024-11-05
1135,204,494,5,Отлично! Всё супер.,2025-01-08
1136,300,798,3,"Нормально, сойдет.",2025-01-15
1137,157,947,3,"Нормально, сойдет.",2026-03-08
1138,400,653,4,"Хороший товар, рекомендую.",2026-05-17
1139,378,383,5,Отлично! Всё супер.,2026-04-14
1140,300,402,2,Качество не очень.,2025-05-06
1141,82,177,3,"Нормально, сойдет.",2025-09-05
1142,180,9,3,"Нормально, сойдет.",2025-12-27
1143,274,188,5,Отлично! Всё супер.,2025-02-01
1144,408,680,4,"Хороший товар, рекомендую.",2025-03-21
1145,208,173,5,Отлично! Всё супер.,2025-10-07
1146,154,458,5,Отлично! Всё супер.,2026-01-25
1147,211,194,3,"Нормально, сойдет.",2025-04-18
1148,129,902,5,Отлично! Всё супер.,2026-06-04
1149,7,93,3,"Нормально, сойдет.",2024-12-23
1150,87,812,5,Отлично! Всё супер.,2025-08-18
1151,473,281,3,"Нормально, сойдет.",2025-08-03
1152,292,588,2,Качество не очень.,2025-10-20
1153,6,807,3,"Нормально, сойдет.",2025-11-03
1154,360,671,1,"Ужасно, пришло сломанным.",2024-11-13
1155,88,852,4,"Хороший товар, рекомендую.",2024-08-08
1156,21,138,5,Отлично! Всё супер.,2025-09-12
1157,1,269,4,"Хороший товар, рекомендую.",2024-10-05
1158,457,351,5,Отлично! Всё супер.,2024-08-27
1159,27,986,5,Отлично! Всё супер.,2025-12-28
1160,221,199,5,Отлично! Всё супер.,2024-11-24
1161,245,857,3,"Нормально, сойдет.",2025-01-12
1162,21,20,4,"Хороший товар, рекомендую.",2024-10-25
1163,315,77,5,Отлично! Всё супер.,2024-12-30
1164,390,87,1,"Ужасно, пришло сломанным.",2025-08-20
1165,126,380,5,Отлично! Всё супер.,2024-08-27
1166,276,635,5,Отлично! Всё супер.,2024-09-15
1167,83,306,3,"Нормально, сойдет.",2026-02-17
1168,48,89,5,Отлично! Всё супер.,2025-07-19
1169,114,392,5,Отлично! Всё супер.,2025-09-08
1170,356,48,5,Отлично! Всё супер.,2025-10-22
1171,11,955,4,"Хороший товар, рекомендую.",2026-01-25
1172,237,498,5,Отлично! Всё супер.,2025-04-02
1173,165,410,5,Отлично! Всё супер.,2025-02-20
1174,57,946,4,"Хороший товар, рекомендую.",2025-08-30
1175,215,851,5,Отлично! Всё супер.,2026-01-29
1176,243,1000,5,Отлично! Всё супер.,2026-04-02
1177,67,401,4,"Хороший товар, рекомендую.",2025-09-11
1178,363,539,4,"Хороший товар, рекомендую.",2025-09-21
1179,182,11,5,Отлично! Всё супер.,2025-01-10
1180,167,234,1,"Ужасно, пришло сломанным.",2026-02-26
1181,103,278,4,"Хороший товар, рекомендую.",2026-01-02
1182,228,846,4,"Хороший товар, рекомендую.",2026-04-16
1183,76,878,4,"Хороший товар, рекомендую.",2025-09-30
1184,57,211,4,"Хороший товар, рекомендую.",2025-11-10
1185,454,203,5,Отлично! Всё супер.,2026-05-16
1186,59,13,5,Отлично! Всё супер.,2025-06-11
1187,406,633,5,Отлично! Всё супер.,2024-11-18
1188,365,96,4,"Хороший товар, рекомендую.",2024-10-17
1189,154,141,5,Отлично! Всё супер.,2024-06-11
1190,367,102,5,Отлично! Всё супер.,2026-02-07
1191,142,922,4,"Хороший товар, рекомендую.",2024-12-06
1192,60,938,5,Отлично! Всё супер.,2024-11-24
1193,236,183,5,Отлично! Всё супер.,2024-08-18
1194,338,917,4,"Хороший товар, рекомендую.",2026-06-01
1195,186,489,4,"Хороший товар, рекомендую.",2026-02-22
1196,458,941,5,Отлично! Всё супер.,2025-09-29
1197,217,880,5,Отлично! Всё супер.,2024-09-30
1198,405,258,5,Отлично! Всё супер.,2024-09-28
1199,93,639,5,Отлично! Всё супер.,2024-10-15
1200,420,285,5,Отлично! Всё супер.,2025-06-13
1201,415,72,5,Отлично! Всё супер.,2026-04-19
1202,440,349,4,"Хороший товар, рекомендую.",2024-06-09
1203,282,452,3,"Нормально, сойдет.",2025-02-15
1204,45,856,1,"Ужасно, пришло сломанным.",2024-08-08
1205,318,631,5,Отлично! Всё супер.,2026-05-05
1206,89,307,5,Отлично! Всё супер.,2024-07-19
1207,22,904,5,Отлично! Всё супер.,2024-09-23
1208,287,225,3,"Нормально, сойдет.",2025-07-11
1209,137,791,4,"Хороший товар, рекомендую.",2026-02-25
1210,394,509,4,"Хороший товар, рекомендую.",2025-05-16
1211,138,354,3,"Нормально, сойдет.",2025-05-05
1212,172,816,4,"Хороший товар, рекомендую.",2025-11-07
1213,422,399,3,"Нормально, сойдет.",2025-06-10
1214,230,584,5,Отлично! Всё супер.,2025-02-18
1215,6,170,5,Отлично! Всё супер.,2025-01-30
1216,151,792,4,"Хороший товар, рекомендую.",2025-07-02
1217,382,231,5,Отлично! Всё супер.,2026-01-20
1218,390,141,4,"Хороший товар, рекомендую.",2024-09-08
1219,291,43,4,"Хороший товар, рекомендую.",2024-12-13
1220,240,178,4,"Хороший товар, рекомендую.",2025-08-18
1221,223,752,3,"Нормально, сойдет.",2025-04-10
1222,33,669,5,Отлично! Всё супер.,2025-03-29
1223,491,4,1,"Ужасно, пришло сломанным.",2026-01-31
1224,117,513,5,Отлично! Всё супер.,2025-04-04
1225,321,907,5,Отлично! Всё супер.,2025-12-09
1226,380,967,4,"Хороший товар, рекомендую.",2025-06-12
1227,47,401,4,"Хороший товар, рекомендую.",2025-03-11
1228,121,329,5,Отлично! Всё супер.,2025-02-06
1229,309,17,5,Отлично! Всё супер.,2026-03-22
1230,17,596,5,Отлично! Всё супер.,2025-07-19
1231,245,547,5,Отлично! Всё супер.,2025-02-10
1232,345,438,2,Качество не очень.,2025-07-26
1233,251,867,1,"Ужасно, пришло сломанным.",2024-08-08
1234,211,755,5,Отлично! Всё супер.,2026-04-26
1235,114,467,2,Качество не очень.,2025-09-22
1236,465,536,5,Отлично! Всё супер.,2026-03-25
1237,109,469,4,"Хороший товар, рекомендую.",2024-11-22
1238,373,385,2,Качество не очень.,2024-10-16
1239,386,463,2,Качество не очень.,2025-10-14
1240,494,877,5,Отлично! Всё супер.,2026-03-18
1241,213,263,4,"Хороший товар, рекомендую.",2025-01-10
1242,435,479,5,Отлично! Всё супер.,2025-12-13
1243,449,398,3,"Нормально, сойдет.",2024-09-27
1244,207,567,5,Отлично! Всё супер.,2026-03-23
1245,462,988,5,Отлично! Всё супер.,2025-05-14
1246,189,675,5,Отлично! Всё супер.,2025-08-18
1247,356,90,4,"Хороший товар, рекомендую.",2025-05-18
1248,419,530,5,Отлично! Всё супер.,2025-06-24
1249,293,35,5,Отлично! Всё супер.,2025-11-30
1250,77,464,5,Отлично! Всё супер.,2026-02-11
1251,357,171,4,"Хороший товар, рекомендую.",2024-12-20
1252,57,12,5,Отлично! Всё супер.,2025-11-23
1253,158,343,5,Отлично! Всё супер.,2024-09-10
1254,233,666,1,"Ужасно, пришло сломанным.",2025-08-16
1255,288,395,5,Отлично! Всё супер.,2026-05-08
1256,500,242,1,"Ужасно, пришло сломанным.",2025-05-13
1257,386,904,4,"Хороший товар, рекомендую.",2025-10-28
1258,173,922,4,"Хороший товар, рекомендую.",2025-03-06
1259,362,254,1,"Ужасно, пришло сломанным.",2024-10-25
1260,469,436,4,"Хороший товар, рекомендую.",2024-06-28
1261,126,217,5,Отлично! Всё супер.,2026-04-12
1262,248,661,1,"Ужасно, пришло сломанным.",2025-03-20
1263,109,23,4,"Хороший товар, рекомендую.",2026-04-04
1264,242,718,5,Отлично! Всё супер.,2025-06-06
1265,464,124,5,Отлично! Всё супер.,2026-01-28
1266,70,188,5,Отлично! Всё супер.,2025-11-11
1267,216,421,5,Отлично! Всё супер.,2025-03-04
1268,244,934,5,Отлично! Всё супер.,2025-12-26
1269,144,795,5,Отлично! Всё супер.,2025-05-04
1270,9,790,2,Качество не очень.,2024-11-22
1271,261,663,5,Отлично! Всё супер.,2025-10-01
1272,169,224,5,Отлично! Всё супер.,2025-08-17
1273,169,693,5,Отлично! Всё супер.,2026-04-20
1274,424,48,5,Отлично! Всё супер.,2026-05-25
1275,385,211,4,"Хороший товар, рекомендую.",2026-06-08
1276,105,312,5,Отлично! Всё супер.,2024-11-04
1277,87,714,5,Отлично! Всё супер.,2025-04-02
1278,317,890,5,Отлично! Всё супер.,2025-03-26
1279,388,494,5,Отлично! Всё супер.,2024-10-26
1280,13,760,5,Отлично! Всё супер.,2026-06-03
1281,409,653,5,Отлично! Всё супер.,2026-01-10
1282,12,865,4,"Хороший товар, рекомендую.",2024-06-17
1283,155,585,5,Отлично! Всё супер.,2024-11-08
1284,425,121,3,"Нормально, сойдет.",2025-05-18
1285,31,269,5,Отлично! Всё супер.,2025-03-16
1286,288,433,5,Отлично! Всё супер.,2025-07-22
1287,392,80,5,Отлично! Всё супер.,2024-11-07
1288,206,700,5,Отлично! Всё супер.,2024-06-13
1289,16,417,5,Отлично! Всё супер.,2025-09-07
1290,96,860,4,"Хороший товар, рекомендую.",2025-02-05
1291,36,412,2,Качество не очень.,2025-02-19
1292,296,954,5,Отлично! Всё супер.,2024-08-21
1293,459,901,5,Отлично! Всё супер.,2026-05-17
1294,99,967,1,"Ужасно, пришло сломанным.",2025-03-22
1295,298,182,5,Отлично! Всё супер.,2026-05-21
1296,261,860,5,Отлично! Всё супер.,2024-12-23
1297,345,581,5,Отлично! Всё супер.,2025-07-04
1298,477,164,5,Отлично! Всё супер.,2026-05-25
1299,288,158,4,"Хороший товар, рекомендую.",2024-06-19
1300,166,989,4,"Хороший товар, рекомендую.",2025-09-23
1301,105,792,5,Отлично! Всё супер.,2025-01-07
1302,238,93,5,Отлично! Всё супер.,2024-07-05
1303,469,945,4,"Хороший товар, рекомендую.",2025-10-24
1304,217,843,1,"Ужасно, пришло сломанным.",2025-01-08
1305,313,269,5,Отлично! Всё супер.,2025-10-20
1306,301,299,3,"Нормально, сойдет.",2025-06-15
1307,106,736,3,"Нормально, сойдет.",2025-04-14
1308,275,704,5,Отлично! Всё супер.,2024-07-13
1309,121,996,5,Отлично! Всё супер.,2025-12-01
1310,346,790,5,Отлично! Всё супер.,2025-12-08
1311,168,310,4,"Хороший товар, рекомендую.",2024-12-22
1312,328,616,5,Отлично! Всё супер.,2025-01-07
1313,58,290,5,Отлично! Всё супер.,2025-10-07
1314,290,626,4,"Хороший товар, рекомендую.",2024-07-23
1315,231,28,5,Отлично! Всё супер.,2025-08-27
1316,307,184,5,Отлично! Всё супер.,2026-03-10
1317,175,840,2,Качество не очень.,2024-07-02
1318,98,3,5,Отлично! Всё супер.,2026-04-10
1319,311,544,4,"Хороший товар, рекомендую.",2025-12-18
1320,140,238,3,"Нормально, сойдет.",2026-05-30
1321,263,761,5,Отлично! Всё супер.,2025-06-09
1322,338,806,5,Отлично! Всё супер.,2025-09-23
1323,28,715,4,"Хороший товар, рекомендую.",2025-10-13
1324,447,711,3,"Нормально, сойдет.",2025-05-28
1325,380,78,5,Отлично! Всё супер.,2025-06-24
1326,276,115,4,"Хороший товар, рекомендую.",2024-10-21
1327,258,881,4,"Хороший товар, рекомендую.",2025-06-11
1328,198,650,5,Отлично! Всё супер.,2026-01-12
1329,329,278,4,"Хороший товар, рекомендую.",2026-04-19
1330,348,117,5,Отлично! Всё супер.,2025-10-24
1331,331,541,4,"Хороший товар, рекомендую.",2026-01-12
1332,387,777,5,Отлично! Всё супер.,2025-08-06
1333,27,106,5,Отлично! Всё супер.,2026-02-26
1334,436,259,4,"Хороший товар, рекомендую.",2024-08-28
1335,298,944,5,Отлично! Всё супер.,2024-07-08
1336,73,923,5,Отлично! Всё супер.,2025-03-23
1337,262,96,5,Отлично! Всё супер.,2024-07-01
1338,103,963,4,"Хороший товар, рекомендую.",2025-09-28
1339,24,118,4,"Хороший товар, рекомендую.",2026-05-04
1340,480,614,4,"Хороший товар, рекомендую.",2025-12-15
1341,212,646,5,Отлично! Всё супер.,2024-10-05
1342,229,901,4,"Хороший товар, рекомендую.",2025-12-09
1343,16,526,1,"Ужасно, пришло сломанным.",2026-01-01
1344,17,531,5,Отлично! Всё супер.,2024-10-24
1345,444,985,5,Отлично! Всё супер.,2026-04-16
1346,233,164,5,Отлично! Всё супер.,2026-03-31
1347,271,170,4,"Хороший товар, рекомендую.",2024-09-19
1348,213,564,5,Отлично! Всё супер.,2024-08-12
1349,446,789,3,"Нормально, сойдет.",2025-04-30
1350,154,863,4,"Хороший товар, рекомендую.",2026-03-18
1351,386,970,5,Отлично! Всё супер.,2026-03-27
1352,436,20,1,"Ужасно, пришло сломанным.",2024-09-09
1353,265,520,4,"Хороший товар, рекомендую.",2024-07-22
1354,495,348,5,Отлично! Всё супер.,2025-05-19
1355,95,657,5,Отлично! Всё супер.,2025-10-17
1356,324,283,5,Отлично! Всё супер.,2025-12-12
1357,215,553,2,Качество не очень.,2024-07-27
1358,480,607,1,"Ужасно, пришло сломанным.",2025-02-08
1359,369,615,5,Отлично! Всё супер.,2024-08-23
1360,198,880,5,Отлично! Всё супер.,2026-04-06
1361,410,484,3,"Нормально, сойдет.",2025-08-05
1362,68,16,4,"Хороший товар, рекомендую.",2025-01-10
1363,272,137,5,Отлично! Всё супер.,2026-04-02
1364,123,640,5,Отлично! Всё супер.,2024-11-06
1365,30,651,3,"Нормально, сойдет.",2025-10-30
1366,90,945,5,Отлично! Всё супер.,2025-09-28
1367,345,923,4,"Хороший товар, рекомендую.",2026-01-02
1368,144,276,5,Отлично! Всё супер.,2024-06-21
1369,412,610,4,"Хороший товар, рекомендую.",2025-02-22
1370,334,189,4,"Хороший товар, рекомендую.",2026-03-21
1371,172,535,5,Отлично! Всё супер.,2025-11-12
1372,449,497,5,Отлично! Всё супер.,2026-03-29
1373,42,183,5,Отлично! Всё супер.,2026-05-08
1374,383,303,1,"Ужасно, пришло сломанным.",2025-02-09
1375,477,674,5,Отлично! Всё супер.,2026-05-07
1376,84,674,3,"Нормально, сойдет.",2025-12-11
1377,111,418,5,Отлично! Всё супер.,2024-10-18
1378,300,93,5,Отлично! Всё супер.,2026-05-13
1379,80,980,5,Отлично! Всё супер.,2025-09-07
1380,187,255,4,"Хороший товар, рекомендую.",2025-12-21
1381,283,932,1,"Ужасно, пришло сломанным.",2025-03-20
1382,232,415,4,"Хороший товар, рекомендую.",2025-07-15
1383,475,722,5,Отлично! Всё супер.,2024-06-20
1384,313,386,2,Качество не очень.,2026-06-09
1385,230,1,5,Отлично! Всё супер.,2025-11-07
1386,387,301,3,"Нормально, сойдет.",2025-04-18
1387,163,137,4,"Хороший товар, рекомендую.",2025-04-28
1388,457,707,5,Отлично! Всё супер.,2026-03-21
1389,181,364,4,"Хороший товар, рекомендую.",2025-11-09
1390,392,436,4,"Хороший товар, рекомендую.",2025-11-11
1391,386,82,4,"Хороший товар, рекомендую.",2024-07-26
1392,418,451,5,Отлично! Всё супер.,2024-07-29
1393,399,965,5,Отлично! Всё супер.,2024-11-05
1394,9,995,4,"Хороший товар, рекомендую.",2026-03-11
1395,205,847,4,"Хороший товар, рекомендую.",2026-01-21
1396,431,899,5,Отлично! Всё супер.,2025-07-03
1397,280,151,5,Отлично! Всё супер.,2024-10-01
1398,448,735,3,"Нормально, сойдет.",2025-12-27
1399,256,255,5,Отлично! Всё супер.,2025-01-02
1400,142,962,5,Отлично! Всё супер.,2024-08-13
1401,211,156,5,Отлично! Всё супер.,2024-10-21
1402,492,131,5,Отлично! Всё супер.,2025-05-19
1403,20,391,4,"Хороший товар, рекомендую.",2024-07-13
1404,238,619,4,"Хороший товар, рекомендую.",2025-01-09
1405,497,542,5,Отлично! Всё супер.,2025-09-24
1406,300,76,4,"Хороший товар, рекомендую.",2024-11-10
1407,298,318,3,"Нормально, сойдет.",2025-11-25
1408,249,992,5,Отлично! Всё супер.,2025-07-06
1409,455,683,5,Отлично! Всё супер.,2025-04-22
1410,70,767,5,Отлично! Всё супер.,2024-10-21
1411,132,191,2,Качество не очень.,2025-10-15
1412,199,189,5,Отлично! Всё супер.,2026-01-10
1413,211,578,3,"Нормально, сойдет.",2026-03-25
1414,6,394,5,Отлично! Всё супер.,2026-03-21
1415,38,990,4,"Хороший товар, рекомендую.",2026-06-09
1416,477,583,4,"Хороший товар, рекомендую.",2024-06-11
1417,91,194,5,Отлично! Всё супер.,2025-02-05
1418,194,625,5,Отлично! Всё супер.,2025-01-07
1419,466,912,5,Отлично! Всё супер.,2025-08-18
1420,337,841,5,Отлично! Всё супер.,2025-03-08
1421,469,755,3,"Нормально, сойдет.",2024-09-08
1422,488,752,5,Отлично! Всё супер.,2025-03-01
1423,111,329,5,Отлично! Всё супер.,2025-06-06
1424,377,489,5,Отлично! Всё супер.,2025-08-24
1425,205,570,5,Отлично! Всё супер.,2026-03-20
1426,364,508,5,Отлично! Всё супер.,2025-12-01
1427,96,382,4,"Хороший товар, рекомендую.",2024-08-14
1428,223,13,5,Отлично! Всё супер.,2025-08-22
1429,127,261,4,"Хороший товар, рекомендую.",2026-06-01
1430,26,536,5,Отлично! Всё супер.,2025-06-03
1431,414,258,5,Отлично! Всё супер.,2024-08-16
1432,417,253,5,Отлично! Всё супер.,2024-09-07
1433,103,618,2,Качество не очень.,2026-05-23
1434,98,1000,5,Отлично! Всё супер.,2024-08-18
1435,44,159,5,Отлично! Всё супер.,2024-10-28
1436,207,11,5,Отлично! Всё супер.,2025-12-27
1437,460,69,1,"Ужасно, пришло сломанным.",2024-08-15
1438,26,669,4,"Хороший товар, рекомендую.",2024-10-31
1439,358,478,5,Отлично! Всё супер.,2025-02-10
1440,76,861,5,Отлично! Всё супер.,2025-09-11
1441,383,967,5,Отлично! Всё супер.,2025-10-08
1442,406,313,2,Качество не очень.,2024-06-24
1443,339,233,5,Отлично! Всё супер.,2026-01-25
1444,446,292,5,Отлично! Всё супер.,2024-10-18
1445,289,73,5,Отлично! Всё супер.,2026-02-11
1446,61,18,4,"Хороший товар, рекомендую.",2024-06-17
1447,416,589,4,"Хороший товар, рекомендую.",2024-11-24
1448,78,923,4,"Хороший товар, рекомендую.",2025-10-17
1449,279,482,5,Отлично! Всё супер.,2025-03-26
1450,303,628,3,"Нормально, сойдет.",2025-06-01
1451,330,336,5,Отлично! Всё супер.,2024-08-11
1452,197,305,5,Отлично! Всё супер.,2026-04-21
1453,403,684,3,"Нормально, сойдет.",2025-12-23
1454,70,304,5,Отлично! Всё супер.,2024-12-17
1455,169,636,5,Отлично! Всё супер.,2025-02-03
1456,333,155,5,Отлично! Всё супер.,2026-03-21
1457,94,240,2,Качество не очень.,2025-11-19
1458,119,32,4,"Хороший товар, рекомендую.",2025-10-20
1459,249,437,5,Отлично! Всё супер.,2026-05-10
1460,483,820,4,"Хороший товар, рекомендую.",2026-04-11
1461,483,268,3,"Нормально, сойдет.",2024-11-04
1462,318,411,5,Отлично! Всё супер.,2026-01-10
1463,481,583,3,"Нормально, сойдет.",2026-01-17
1464,424,796,5,Отлично! Всё супер.,2026-01-03
1465,499,837,5,Отлично! Всё супер.,2024-09-20
1466,439,379,1,"Ужасно, пришло сломанным.",2025-02-05
1467,68,901,4,"Хороший товар, рекомендую.",2024-07-20
1468,243,675,1,"Ужасно, пришло сломанным.",2025-03-30
1469,322,958,4,"Хороший товар, рекомендую.",2025-12-09
1470,316,419,1,"Ужасно, пришло сломанным.",2025-01-17
1471,480,539,4,"Хороший товар, рекомендую.",2024-10-25
1472,171,492,4,"Хороший товар, рекомендую.",2025-01-11
1473,392,668,3,"Нормально, сойдет.",2024-09-26
1474,329,987,5,Отлично! Всё супер.,2025-08-21
1475,435,867,5,Отлично! Всё супер.,2025-02-09
1476,127,815,1,"Ужасно, пришло сломанным.",2025-04-26
1477,252,264,5,Отлично! Всё супер.,2024-12-01
1478,84,326,3,"Нормально, сойдет.",2026-03-19
1479,38,673,4,"Хороший товар, рекомендую.",2024-11-02
1480,339,634,3,"Нормально, сойдет.",2025-01-06
1481,208,100,4,"Хороший товар, рекомендую.",2026-04-26
1482,255,502,1,"Ужасно, пришло сломанным.",2024-11-10
1483,329,174,4,"Хороший товар, рекомендую.",2024-10-24
