product_id,name,category,price,stock
833,Соль для ванны с ароматом лаванды (Модель 13),Красота,11686,49
834,Футболка хлопковая OverSize (Модель 41),Одежда,2467,116
835,Портативная колонка Яндекс Станция (Модель 35),Электроника,18255,94
836,Увлажнитель воздуха ультразвуковой (Модель 60),Дом и сад,41942,31
837,Ноутбук ASUS Vivobook 15 (Модель 57),Электроника,32333,114
838,Носки спортивные (комплект 5 пар) (Модель 85),Одежда,36432,89
839,Чистый код (Роберт Мартин) (Модель 43),Книги,49383,23
840,Изучаем Python (Марк Лутц) (Модель 59),Книги,3553,41
841,Сыворотка с гиалуроновой кислотой (Модель 38),Красота,42726,57
842,Спортивные штаны Nike (Модель 93),Одежда,27137,131
843,Смартфон Apple iPhone 15 Pro (Модель 70),Электроника,8971,44
844,Крем для лица увлажняющий (Модель 38),Красота,16840,78
845,Думай медленно... решай быстро (Даниэль Канеман) (Модель 58),Книги,23153,117
846,1984 (Джордж Оруэлл) (Модель 69),Книги,20101,133
847,Тоник для лица очищающий (Модель 84),Красота,7005,1
848,Электрическая зубная щетка (Модель 81),Красота,42724,72
849,Грокаем алгоритмы (Адитья Бхаргава) (Модель 71),Книги,4483,86
850,Психология влияния (Роберт Чалдини) (Модель 45),Книги,17414,76
851,Худи однотонное с капюшоном (Модель 76),Одежда,16048,14
852,Тоник для лица очищающий (Модель 94),Красота,21244,35
853,Игровая приставка Sony PlayStation 5 (Модель 47),Электроника,17301,107
854,Набор горшков для цветов (Модель 14),Дом и сад,38509,146
855,Кроссовки беговые повседневные (Модель 38),Одежда,45278,136
856,Садовый секатор профессиональный (Модель 74),Дом и сад,19973,43
857,Парфюмерная вода мужская 50мл (Модель 47),Красота,6696,120
858,Спортивные штаны Nike (Модель 81),Одежда,12297,85
859,Ноутбук ASUS Vivobook 15 (Модель 55),Электроника,14936,78
860,Садовый секатор профессиональный (Модель 57),Дом и сад,17376,149
861,Атлант расправил плечи (Модель 25),Книги,31137,13
862,Соль для ванны с ароматом лаванды (Модель 89),Красота,4967,120
863,Кепка однотонная базовая (Модель 25),Одежда,44910,97
864,Маска для волос питательная (Модель 62),Красота,3843,38
865,Куртка демисезонная ветрозащитная (Модель 53),Одежда,27116,145
866,Ортопедическая подушка (Модель 50),Дом и сад,47202,46
867,Игровая приставка Sony PlayStation 5 (Модель 52),Электроника,41655,45
868,Изучаем Python (Марк Лутц) (Модель 10),Книги,29925,70
869,Худи однотонное с капюшоном (Модель 83),Одежда,10683,125
870,Умные часы Xiaomi Redmi Watch (Модель 88),Электроника,28723,109
871,Набор горшков для цветов (Модель 71),Дом и сад,25421,1
872,Внешний аккумулятор Xiaomi Power Bank (Модель 35),Электроника,48184,95
873,Портативная колонка Яндекс Станция (Модель 77),Электроника,12789,4
874,Ноутбук ASUS Vivobook 15 (Модель 38),Электроника,45750,88
875,Чистый код (Роберт Мартин) (Модель 23),Книги,25436,128
876,Маска для волос питательная (Модель 31),Красота,4578,11
877,Совершенный код (Стив Макконнелл) (Модель 68),Книги,47999,133
878,Патчи для глаз гидрогелевые (Модель 53),Красота,28720,34
879,Атлант расправил плечи (Модель 55),Книги,49459,48
880,Рубашка в клетку фланелевая (Модель 12),Одежда,15269,57
881,Куртка демисезонная ветрозащитная (Модель 12),Одежда,38946,129
882,Джинсы классические Straight (Модель 56),Одежда,46903,9
883,Коврик для йоги нескользящий (Модель 78),Дом и сад,41137,12
884,Крем для лица увлажняющий (Модель 94),Красота,7385,5
885,Беспроводные наушники JBL Tune (Модель 63),Электроника,29418,97
886,Внешний аккумулятор Xiaomi Power Bank (Модель 42),Электроника,31390,39
887,Футболка хлопковая OverSize (Модель 48),Одежда,27882,25
888,Маска для волос питательная (Модель 89),Красота,39990,35
889,Светодиодная настольная лампа (Модель 75),Дом и сад,47405,30
890,Грокаем алгоритмы (Адитья Бхаргава) (Модель 23),Книги,32919,50
891,Сыворотка с гиалуроновой кислотой (Модель 43),Красота,34584,51
892,Думай медленно... решай быстро (Даниэль Канеман) (Модель 47),Книги,10810,10
893,Масло для бороды и усов (Модель 36),Красота,45402,123
894,1984 (Джордж Оруэлл) (Модель 10),Книги,1135,22
895,Робот-пылесос Roborock Q7 (Модель 95),Электроника,32681,38
896,Внешний аккумулятор Xiaomi Power Bank (Модель 19),Электроника,47719,25
897,1984 (Джордж Оруэлл) (Модель 68),Книги,19700,67
898,Набор кухонных ножей из стали (Модель 22),Дом и сад,11749,10
899,Психология влияния (Роберт Чалдини) (Модель 96),Книги,20793,109
900,Беспроводные наушники JBL Tune (Модель 15),Электроника,933,35
901,Кроссовки беговые повседневные (Модель 55),Одежда,28986,68
902,Портативная колонка Яндекс Станция (Модель 53),Электроника,12284,29
903,Набор горшков для цветов (Модель 68),Дом и сад,18114,98
904,Набор горшков для цветов (Модель 93),Дом и сад,11230,28
905,Футболка хлопковая OverSize (Модель 30),Одежда,7096,106
906,Масло для бороды и усов (Модель 82),Красота,44759,112
907,Свитшот трикотажный (Модель 58),Одежда,23801,7
908,Носки спортивные (комплект 5 пар) (Модель 72),Одежда,7701,105
909,Набор кухонных ножей из стали (Модель 18),Дом и сад,17445,80
910,Внешний аккумулятор Xiaomi Power Bank (Модель 83),Электроника,47733,144
911,Кроссовки беговые повседневные (Модель 76),Одежда,34582,24
912,Термокружка из нержавейки (Модель 71),Дом и сад,22959,98
913,Кепка однотонная базовая (Модель 88),Одежда,3876,2
914,Кепка однотонная базовая (Модель 70),Одежда,32795,42
915,Игровая приставка Sony PlayStation 5 (Модель 51),Электроника,16087,84
916,Изучаем Python (Марк Лутц) (Модель 74),Книги,14895,140
917,Набор горшков для цветов (Модель 40),Дом и сад,5466,117
918,Шторы блэкаут на люверсах (Модель 67),Дом и сад,6068,127
919,Садовый секатор профессиональный (Модель 25),Дом и сад,32895,4
920,"Монитор LG UltraGear 27"" (Модель 62)",Электроника,2648,142
921,Крем для лица увлажняющий (Модель 21),Красота,39897,77
922,Патчи для глаз гидрогелевые (Модель 36),Красота,43199,116
923,Психология влияния (Роберт Чалдини) (Модель 16),Книги,14909,116
924,"Богатый папа, бедный папа (Модель 89)",Книги,39618,121
925,Атлант расправил плечи (Модель 24),Книги,6685,56
926,Портативная колонка Яндекс Станция (Модель 55),Электроника,41827,74
927,Патчи для глаз гидрогелевые (Модель 57),Красота,46312,27
928,Умные часы Xiaomi Redmi Watch (Модель 73),Электроника,9504,104
929,Планшет Samsung Galaxy Tab (Модель 88),Электроника,13139,48
930,"Монитор LG UltraGear 27"" (Модель 37)",Электроника,30252,48
931,Грокаем алгоритмы (Адитья Бхаргава) (Модель 63),Книги,3347,150
932,Игровая приставка Sony PlayStation 5 (Модель 68),Электроника,43452,150
933,Парфюмерная вода мужская 50мл (Модель 73),Красота,584,135
934,Внешний аккумулятор Xiaomi Power Bank (Модель 65),Электроника,38646,123
935,Парфюмерная вода мужская 50мл (Модель 98),Красота,38216,44
936,Джинсы классические Straight (Модель 59),Одежда,43391,82
937,Тоник для лица очищающий (Модель 63),Красота,40211,63
938,Думай медленно... решай быстро (Даниэль Канеман) (Модель 53),Книги,19578,115
939,Худи однотонное с капюшоном (Модель 62),Одежда,39787,131
940,"Богатый папа, бедный папа (Модель 50)",Книги,46953,141
941,Куртка демисезонная ветрозащитная (Модель 36),Одежда,41205,74
942,Чистый код (Роберт Мартин) (Модель 93),Книги,11953,128
943,Электрическая зубная щетка (Модель 24),Красота,23384,143
944,Шторы блэкаут на люверсах (Модель 83),Дом и сад,44022,106
945,Маска для волос питательная (Модель 64),Красота,1136,133
946,Смартфон Apple iPhone 15 Pro (Модель 58),Электроника,9824,13
947,Ноутбук ASUS Vivobook 15 (Модель 44),Электроника,49464,41
948,Совершенный код (Стив Макконнелл) (Модель 28),Книги,4365,75
949,Кепка однотонная базовая (Модель 14),Одежда,23806,115
950,Робот-пылесос Roborock Q7 (Модель 96),Электроника,48763,143
951,Кепка однотонная базовая (Модель 59),Одежда,15871,130
952,Изучаем Python (Марк Лутц) (Модель 58),Книги,25698,106
953,"Богатый папа, бедный папа (Модель 16)",Книги,1149,64
954,Свитшот трикотажный (Модель 66),Одежда,15081,94
955,Патчи для глаз гидрогелевые (Модель 87),Красота,13175,49
956,Атлант расправил плечи (Модель 32),Книги,45038,19
957,Худи однотонное с капюшоном (Модель 75),Одежда,8121,96
958,"Монитор LG UltraGear 27"" (Модель 45)",Электроника,36777,67
959,Худи однотонное с капюшоном (Модель 84),Одежда,17012,1
960,Атлант расправил плечи (Модель 29),Книги,2917,39
961,Паттерны проектирования (GoF) (Модель 16),Книги,41284,77
962,Шторы блэкаут на люверсах (Модель 80),Дом и сад,23767,18
963,"Богатый папа, бедный папа (Модель 38)",Книги,12350,133
964,Внешний аккумулятор Xiaomi Power Bank (Модель 30),Электроника,27558,139
965,Тоник для лица очищающий (Модель 21),Красота,23198,56
966,Кроссовки беговые повседневные (Модель 52),Одежда,23945,75
967,Свитшот трикотажный (Модель 77),Одежда,31420,143
968,Беспроводные наушники JBL Tune (Модель 95),Электроника,22975,114
969,Свитшот трикотажный (Модель 89),Одежда,16279,10
970,Думай медленно... решай быстро (Даниэль Канеман) (Модель 24),Книги,25588,65
971,Маска для волос питательная (Модель 13),Красота,34173,95
972,Патчи для глаз гидрогелевые (Модель 67),Красота,32203,11
973,1984 (Джордж Оруэлл) (Модель 51),Книги,33978,21
974,Умные часы Xiaomi Redmi Watch (Модель 78),Электроника,35244,1
975,Ноутбук ASUS Vivobook 15 (Модель 95),Электроника,41555,54
976,Светодиодная настольная лампа (Модель 36),Дом и сад,35542,111
977,Умные часы Xiaomi Redmi Watch (Модель 13),Электроника,30395,84
978,Беспроводные наушники JBL Tune (Модель 19),Электроника,3856,45
979,"Богатый папа, бедный папа (Модель 19)",Книги,37980,58
980,Думай медленно... решай быстро (Даниэль Канеман) (Модель 59),Книги,29864,103
981,Садовый секатор профессиональный (Модель 12),Дом и сад,25826,30
982,Крем для лица увлажняющий (Модель 92),Красота,47504,16
983,Крем для лица увлажняющий (Модель 99),Красота,5057,91
984,Шампунь бессульфатный восстанавливающий (Модель 47),Красота,45249,77
985,Шампунь бессульфатный восстанавливающий (Модель 46),Красота,28983,97
986,Набор кухонных ножей из стали (Модель 70),Дом и сад,10544,136
987,Худи однотонное с капюшоном (Модель 60),Одежда,36064,75
988,Спортивные штаны Nike (Модель 96),Одежда,48097,95
989,Внешний аккумулятор Xiaomi Power Bank (Модель 81),Электроника,9565,31
990,Смартфон Apple iPhone 15 Pro (Модель 83),Электроника,39402,100
991,Патчи для глаз гидрогелевые (Модель 20),Красота,20268,53
992,1984 (Джордж Оруэлл) (Модель 62),Книги,42631,131
993,Худи однотонное с капюшоном (Модель 33),Одежда,14769,64
994,Джинсы классические Straight (Модель 33),Одежда,44273,145
995,Внешний аккумулятор Xiaomi Power Bank (Модель 69),Электроника,42549,140
996,Планшет Samsung Galaxy Tab (Модель 95),Электроника,4714,64
997,Ноутбук ASUS Vivobook 15 (Модель 84),Электроника,32228,84
998,Чистый код (Роберт Мартин) (Модель 95),Книги,43257,60
999,Планшет Samsung Galaxy Tab (Модель 89),Электроника,4874,49
1000,Атлант расправил плечи (Модель 67),Книги,21818,78
