order_id,customer_id,order_date,status,total_amount
1489,272,2025-10-05,Completed,71612
1490,152,2025-07-07,Processing,70522
1491,386,2025-08-19,Completed,32228
1492,358,2026-05-07,Cancelled,177643
1493,278,2025-08-02,Cancelled,149305
1494,407,2025-06-16,Completed,84042
1495,404,2025-12-02,Completed,14575
1496,318,2025-10-12,Completed,105524
1497,377,2025-08-15,Completed,62266
1498,264,2025-09-16,Completed,105698
1499,455,2025-07-10,Completed,175272
1500,57,2026-02-15,Processing,32920
1501,188,2026-04-20,Processing,99253
1502,317,2026-01-15,Completed,87746
1503,188,2026-06-01,Completed,3818
1504,90,2026-01-11,Cancelled,87580
1505,361,2025-12-07,Completed,104850
1506,288,2025-09-10,Completed,148953
1507,71,2025-07-22,Completed,158703
1508,123,2026-04-07,Cancelled,49114
1509,59,2026-01-05,Processing,86877
1510,378,2026-06-09,Cancelled,176974
1511,447,2026-04-13,Completed,123335
1512,386,2025-12-21,Completed,22624
1513,165,2025-08-12,Completed,61453
1514,460,2025-08-04,Completed,75822
1515,258,2025-07-16,Processing,13842
1516,142,2025-10-01,Completed,50242
1517,33,2026-03-08,Completed,48084
1518,177,2025-11-24,Processing,59877
1519,249,2026-03-07,Cancelled,58886
1520,270,2026-06-09,Completed,7232
1521,241,2025-09-14,Cancelled,126144
1522,348,2025-12-07,Cancelled,103612
1523,461,2025-10-23,Completed,166434
1524,232,2025-06-16,Cancelled,56372
1525,189,2025-10-19,Completed,120171
1526,97,2026-02-26,Processing,102800
1527,45,2026-05-04,Completed,78982
1528,201,2026-03-22,Completed,33267
1529,148,2026-04-21,Completed,11694
1530,56,2026-05-08,Completed,56693
1531,142,2026-01-16,Completed,215999
1532,357,2025-07-23,Completed,67592
1533,255,2026-02-17,Completed,43130
1534,448,2026-03-05,Completed,54701
1535,267,2025-06-19,Completed,88842
1536,151,2026-06-05,Processing,31303
1537,497,2026-04-21,Cancelled,101092
1538,478,2026-02-08,Completed,68655
1539,243,2025-08-02,Completed,109974
1540,216,2025-12-11,Processing,52908
1541,378,2025-09-09,Completed,89572
1542,150,2026-03-10,Completed,78182
1543,33,2026-06-03,Completed,31122
1544,447,2025-10-21,Completed,78150
1545,428,2026-03-11,Cancelled,114018
1546,331,2025-08-21,Completed,65398
1547,211,2026-05-27,Cancelled,17707
1548,176,2026-01-31,Completed,105992
1549,249,2026-05-31,Cancelled,30317
1550,341,2026-04-29,Cancelled,6257
1551,432,2026-02-15,Cancelled,23887
1552,228,2026-05-07,Processing,214034
1553,156,2025-11-23,Cancelled,42549
1554,68,2026-05-28,Completed,51314
1555,88,2025-12-21,Completed,14143
1556,117,2025-09-17,Processing,125358
1557,191,2026-02-15,Completed,88898
1558,395,2026-05-03,Completed,175976
1559,76,2025-11-02,Completed,89271
1560,146,2025-11-11,Processing,61337
1561,490,2026-06-10,Completed,49360
1562,317,2025-10-03,Completed,150903
1563,365,2025-06-27,Cancelled,127788
1564,147,2025-12-19,Completed,85448
1565,499,2025-10-15,Completed,89793
1566,430,2026-01-22,Completed,58852
1567,83,2025-11-17,Completed,80006
1568,60,2025-11-25,Completed,95737
1569,163,2026-06-01,Cancelled,133736
1570,65,2026-03-28,Processing,66494
1571,134,2025-09-25,Completed,143920
1572,95,2026-06-01,Completed,153116
1573,288,2025-12-11,Completed,108067
1574,341,2026-02-17,Completed,34288
1575,177,2025-11-29,Completed,115452
1576,191,2025-08-05,Processing,140423
1577,277,2026-05-31,Completed,79509
1578,274,2026-01-26,Completed,105744
1579,63,2026-02-10,Completed,70545
1580,208,2025-10-01,Processing,105914
1581,394,2025-09-25,Completed,110782
1582,486,2026-03-31,Processing,23388
1583,476,2025-06-17,Completed,110044
1584,80,2025-06-26,Completed,96758
1585,497,2025-09-23,Cancelled,107232
1586,500,2026-01-15,Cancelled,149948
1587,170,2025-07-01,Completed,37196
1588,243,2025-10-01,Completed,49636
1589,497,2025-11-16,Cancelled,44542
1590,342,2026-02-08,Completed,266128
1591,410,2025-06-12,Cancelled,61015
1592,374,2025-09-12,Processing,69141
1593,174,2025-10-18,Completed,31381
1594,375,2025-09-23,Processing,91689
1595,461,2026-04-22,Completed,3876
1596,72,2026-02-10,Cancelled,73660
1597,60,2026-03-20,Completed,137977
1598,13,2025-08-07,Processing,93134
1599,317,2025-07-13,Completed,110700
1600,229,2025-09-19,Completed,55148
1601,48,2026-06-11,Completed,44092
1602,29,2025-08-23,Cancelled,5614
1603,329,2026-01-12,Completed,126198
1604,299,2025-07-11,Cancelled,19048
1605,114,2025-08-31,Completed,149160
1606,101,2025-12-02,Completed,26918
1607,43,2025-10-19,Cancelled,133694
1608,435,2026-04-05,Processing,19690
1609,347,2026-01-31,Completed,83838
1610,500,2025-11-13,Cancelled,137302
1611,202,2026-05-31,Completed,88184
1612,252,2025-07-17,Completed,36228
1613,309,2025-09-15,Cancelled,102236
1614,262,2025-09-30,Completed,4758
1615,466,2025-10-03,Completed,116336
1616,204,2026-01-04,Completed,57107
1617,367,2026-02-15,Processing,5304
1618,190,2025-10-08,Processing,124737
1619,191,2026-01-09,Completed,24252
1620,146,2026-02-17,Completed,28774
1621,180,2025-08-24,Completed,113670
1622,229,2025-07-31,Cancelled,166094
1623,45,2025-12-31,Completed,150925
1624,373,2025-09-30,Processing,171588
1625,380,2025-07-13,Processing,56961
1626,412,2026-01-05,Processing,79586
1627,148,2026-01-27,Completed,46306
1628,413,2025-12-28,Processing,41977
1629,374,2025-10-27,Processing,44255
1630,72,2026-04-28,Cancelled,145830
1631,307,2025-11-18,Completed,5867
1632,74,2025-08-01,Completed,39413
1633,156,2025-11-20,Processing,71641
1634,445,2025-10-04,Cancelled,20313
1635,172,2026-05-20,Completed,174606
1636,478,2026-02-27,Cancelled,28094
1637,388,2025-11-30,Processing,5926
1638,46,2025-11-15,Completed,22447
1639,210,2025-11-12,Completed,75954
1640,213,2025-11-09,Completed,62268
1641,285,2025-06-22,Processing,3296
1642,364,2026-01-02,Cancelled,10204
1643,387,2026-05-28,Completed,36730
1644,103,2025-11-13,Completed,124923
1645,427,2026-03-15,Processing,35371
1646,149,2026-01-23,Cancelled,19048
1647,252,2025-09-30,Completed,118927
1648,422,2025-09-08,Completed,62679
1649,428,2025-12-16,Cancelled,94250
1650,156,2025-07-28,Processing,202982
1651,287,2025-12-27,Processing,120396
1652,115,2026-01-05,Completed,52118
1653,406,2025-09-27,Completed,45553
1654,79,2026-03-15,Completed,27284
1655,154,2025-11-02,Processing,80138
1656,64,2025-11-06,Completed,111353
1657,214,2025-06-14,Completed,41921
1658,252,2026-04-03,Completed,103358
1659,15,2026-04-28,Completed,158188
1660,392,2025-11-27,Completed,35213
1661,253,2025-07-01,Completed,83654
1662,307,2025-07-02,Completed,64278
1663,298,2026-04-11,Processing,71669
1664,290,2026-02-04,Processing,34398
1665,445,2025-10-12,Completed,85360
1666,322,2025-07-17,Processing,102670
1667,499,2025-09-26,Completed,95384
1668,192,2025-12-05,Cancelled,7580
1669,376,2025-10-11,Cancelled,26236
1670,9,2025-07-04,Completed,26912
1671,84,2026-03-10,Cancelled,120001
1672,30,2026-02-13,Completed,92272
1673,164,2026-03-09,Processing,91900
1674,450,2025-07-01,Completed,22835
1675,183,2025-08-26,Completed,137765
1676,28,2025-08-03,Completed,86359
1677,185,2026-03-09,Processing,59270
1678,326,2025-12-10,Completed,35213
1679,25,2025-09-01,Completed,51538
1680,150,2026-02-14,Cancelled,51583
1681,328,2026-04-19,Completed,45630
1682,264,2025-09-30,Completed,58303
1683,393,2025-10-03,Completed,82877
1684,392,2026-06-09,Completed,21020
1685,307,2025-06-14,Completed,48052
1686,279,2025-12-06,Completed,98480
1687,447,2026-02-18,Completed,8730
1688,424,2025-07-23,Completed,56932
1689,139,2025-06-12,Completed,142090
1690,50,2026-01-18,Cancelled,143362
1691,297,2025-07-26,Completed,130870
1692,422,2025-07-17,Completed,17464
1693,7,2025-08-25,Completed,76078
1694,266,2025-12-02,Completed,177879
1695,191,2026-04-12,Processing,42564
1696,211,2025-11-21,Completed,12284
1697,472,2025-07-02,Completed,58132
1698,53,2025-07-26,Completed,131854
1699,80,2025-11-07,Cancelled,19472
1700,114,2026-06-06,Completed,91472
1701,408,2026-04-08,Cancelled,102258
1702,315,2026-04-16,Cancelled,104606
1703,434,2025-12-29,Cancelled,60234
1704,365,2026-04-08,Cancelled,144040
1705,360,2026-02-16,Completed,40511
1706,214,2026-04-22,Processing,124766
1707,470,2026-01-23,Completed,26912
1708,60,2025-11-17,Completed,36761
1709,473,2026-01-30,Completed,71658
1710,246,2025-08-18,Completed,80940
1711,160,2026-04-07,Completed,2755
1712,72,2026-02-07,Processing,29988
1713,456,2025-08-13,Cancelled,34594
1714,268,2026-03-10,Completed,92010
1715,89,2025-12-29,Completed,83548
1716,15,2025-12-03,Completed,45758
1717,114,2025-09-26,Completed,115193
1718,439,2026-02-11,Completed,140645
1719,353,2026-05-29,Completed,106071
1720,158,2025-12-09,Completed,155101
1721,108,2026-02-11,Completed,99680
1722,41,2025-11-02,Processing,124075
1723,354,2026-02-22,Completed,78112
1724,40,2025-07-21,Completed,28466
1725,397,2025-11-11,Processing,143667
1726,388,2025-11-14,Processing,26268
1727,22,2025-06-22,Completed,54050
1728,56,2025-11-26,Completed,132333
1729,407,2026-01-04,Cancelled,40612
1730,304,2025-06-16,Completed,77524
1731,241,2025-09-30,Completed,9934
1732,466,2026-02-03,Completed,26690
1733,23,2026-05-04,Completed,107726
1734,155,2026-01-24,Completed,125908
1735,387,2025-06-27,Completed,143513
1736,401,2026-05-09,Completed,45873
1737,472,2026-05-30,Cancelled,44759
1738,106,2025-11-30,Cancelled,42398
1739,462,2026-03-03,Completed,94094
1740,95,2025-09-21,Completed,17413
1741,15,2026-06-06,Completed,187853
1742,75,2025-10-20,Completed,23863
1743,486,2026-04-21,Cancelled,59686
1744,179,2025-12-13,Completed,125061
1745,83,2025-10-17,Cancelled,73086
1746,400,2026-02-25,Cancelled,118451
1747,124,2025-11-01,Cancelled,83922
1748,292,2025-07-04,Completed,57660
1749,51,2026-02-07,Cancelled,70294
1750,391,2025-10-18,Completed,156885
1751,271,2026-03-02,Completed,132046
1752,367,2025-10-14,Completed,26727
1753,494,2026-02-28,Completed,64246
1754,88,2026-03-26,Cancelled,118123
1755,3,2025-09-21,Completed,104841
1756,474,2026-03-18,Completed,8730
1757,472,2025-09-30,Cancelled,71441
1758,436,2025-11-03,Processing,25689
1759,188,2026-05-13,Cancelled,34941
1760,95,2026-02-03,Processing,40642
1761,345,2025-10-27,Completed,82830
1762,93,2025-12-01,Completed,52294
1763,195,2026-02-08,Processing,89858
1764,110,2026-01-08,Cancelled,45750
1765,117,2026-05-17,Processing,42040
1766,58,2026-03-22,Completed,99592
1767,64,2025-12-21,Processing,97438
1768,57,2025-07-29,Cancelled,120887
1769,70,2025-10-08,Processing,99383
1770,391,2026-05-27,Completed,88076
1771,361,2025-10-17,Completed,67887
1772,286,2026-01-23,Completed,3163
1773,43,2025-11-06,Completed,102375
1774,253,2025-06-28,Completed,44740
1775,198,2026-04-19,Completed,47282
1776,234,2025-08-09,Cancelled,46206
1777,377,2025-07-17,Completed,170803
1778,352,2025-07-20,Processing,116520
1779,116,2026-05-19,Cancelled,69762
1780,209,2025-12-03,Completed,66836
1781,438,2026-03-17,Processing,89352
1782,97,2026-06-06,Completed,114393
1783,459,2026-04-03,Processing,13365
1784,481,2026-03-07,Completed,97199
1785,92,2025-09-06,Completed,66274
1786,346,2026-05-07,Processing,90120
1787,345,2025-08-14,Completed,65990
1788,203,2026-05-04,Processing,140870
1789,268,2026-03-15,Completed,100238
1790,62,2025-11-12,Completed,9748
1791,203,2025-07-05,Processing,8956
1792,356,2026-01-21,Cancelled,84369
1793,53,2025-07-23,Completed,34362
1794,34,2026-04-17,Completed,15081
1795,500,2025-07-08,Completed,190218
1796,174,2026-03-18,Completed,48419
1797,305,2026-01-19,Processing,51924
1798,63,2026-04-15,Completed,188829
1799,430,2026-05-16,Processing,10932
1800,372,2025-10-07,Processing,67440
1801,143,2026-02-22,Cancelled,40642
1802,304,2025-10-28,Completed,53750
1803,388,2026-06-08,Processing,32203
1804,183,2026-01-08,Processing,7752
1805,342,2025-08-24,Cancelled,70742
1806,487,2025-09-12,Processing,98140
1807,249,2025-11-19,Cancelled,49085
1808,143,2025-09-24,Completed,2912
1809,394,2025-08-24,Processing,47408
1810,56,2025-08-10,Completed,109518
1811,129,2026-04-05,Processing,101321
1812,255,2026-04-03,Completed,26727
1813,322,2025-08-21,Completed,171817
1814,16,2026-01-11,Completed,144582
1815,378,2026-01-28,Completed,87066
1816,426,2026-02-11,Completed,100004
1817,256,2025-08-25,Completed,3931
1818,498,2026-04-04,Completed,88985
1819,196,2026-05-04,Cancelled,34362
1820,348,2025-10-21,Completed,35528
1821,79,2025-11-08,Completed,133518
1822,319,2025-12-29,Cancelled,21561
1823,50,2025-07-08,Completed,117277
1824,339,2025-08-18,Cancelled,95445
1825,393,2026-03-06,Processing,113374
1826,406,2026-05-11,Processing,128356
1827,104,2026-02-02,Completed,101546
1828,339,2025-12-10,Processing,100302
1829,252,2026-04-12,Cancelled,107364
1830,134,2026-01-06,Cancelled,103171
1831,176,2025-12-02,Cancelled,7869
1832,280,2025-10-18,Completed,127637
1833,488,2026-01-24,Completed,93538
1834,221,2026-01-02,Completed,88006
1835,197,2025-08-01,Processing,113406
1836,162,2025-07-06,Processing,148712
1837,227,2025-11-15,Processing,21507
1838,19,2025-10-27,Completed,61306
1839,91,2025-07-07,Cancelled,147178
1840,338,2025-07-10,Completed,98581
1841,453,2026-03-25,Completed,88803
1842,252,2025-09-29,Processing,77524
1843,69,2025-07-25,Completed,216606
1844,367,2025-09-04,Processing,75508
1845,250,2026-01-18,Completed,168472
1846,292,2025-10-11,Processing,103673
1847,338,2025-09-01,Cancelled,100941
1848,351,2026-05-22,Cancelled,98918
1849,293,2026-05-15,Processing,99561
1850,244,2025-09-12,Cancelled,73794
1851,438,2026-02-24,Completed,18212
1852,260,2025-07-06,Completed,11351
1853,201,2026-04-26,Completed,85866
1854,254,2026-06-01,Cancelled,133668
1855,498,2025-07-09,Processing,100742
1856,316,2026-01-08,Completed,82410
1857,393,2026-04-20,Completed,88418
1858,165,2026-05-19,Completed,15756
1859,15,2025-12-12,Cancelled,13231
1860,24,2025-11-05,Completed,91106
1861,429,2025-07-02,Completed,121039
1862,179,2026-02-22,Cancelled,154700
1863,14,2025-07-22,Completed,54311
1864,195,2025-12-01,Completed,100001
1865,220,2026-05-13,Completed,68150
1866,183,2025-09-16,Processing,107245
1867,180,2025-06-22,Completed,8971
1868,339,2025-10-13,Completed,34759
1869,127,2025-09-15,Completed,118263
1870,332,2025-10-12,Completed,50751
1871,304,2026-03-18,Completed,177603
1872,467,2025-08-01,Completed,162584
1873,445,2025-12-29,Completed,72292
1874,59,2026-03-07,Completed,61787
1875,87,2026-05-16,Completed,49104
1876,276,2026-02-09,Completed,20098
1877,20,2026-04-29,Processing,88271
1878,337,2025-09-06,Processing,124988
1879,291,2025-07-08,Cancelled,100332
1880,462,2026-05-24,Processing,84548
1881,137,2026-05-08,Completed,56747
1882,357,2026-02-24,Processing,7862
1883,302,2026-03-19,Completed,64539
1884,163,2025-06-24,Processing,91958
1885,293,2026-06-06,Processing,89474
1886,166,2026-05-25,Cancelled,89580
1887,51,2026-01-16,Processing,49402
1888,52,2026-01-22,Completed,110974
1889,173,2025-07-11,Processing,130849
1890,258,2025-12-30,Completed,78591
1891,86,2026-05-24,Cancelled,77060
1892,154,2025-09-19,Completed,45560
1893,497,2025-06-27,Processing,142375
1894,104,2025-06-25,Processing,74505
1895,326,2025-12-14,Completed,89880
1896,431,2026-02-05,Cancelled,1576
1897,110,2025-11-16,Completed,21998
1898,136,2025-10-01,Completed,89380
1899,153,2026-04-19,Cancelled,125657
1900,206,2026-06-02,Completed,27431
1901,320,2025-06-19,Completed,88765
1902,368,2025-07-02,Cancelled,19942
1903,49,2026-03-22,Cancelled,190910
1904,173,2026-04-04,Completed,123457
1905,35,2025-12-24,Cancelled,114374
1906,411,2026-04-22,Cancelled,36728
1907,244,2026-02-16,Processing,73014
1908,108,2026-03-09,Completed,42752
1909,408,2025-12-31,Completed,32310
1910,334,2025-07-01,Completed,126059
1911,259,2026-03-19,Completed,68716
1912,222,2026-02-21,Cancelled,175349
1913,161,2025-11-16,Completed,59028
1914,213,2025-11-15,Processing,161278
1915,129,2025-08-01,Cancelled,104062
1916,264,2025-11-19,Processing,31005
1917,344,2026-05-06,Cancelled,31690
1918,93,2026-06-06,Completed,55764
1919,322,2025-10-24,Cancelled,85188
1920,442,2025-08-21,Completed,104787
1921,296,2025-11-18,Processing,72131
1922,110,2025-07-03,Processing,153390
1923,138,2025-09-04,Cancelled,1430
1924,415,2026-01-13,Cancelled,48306
1925,437,2025-09-03,Processing,108925
1926,479,2026-03-12,Cancelled,65354
1927,373,2026-05-03,Completed,113769
1928,268,2026-03-29,Completed,126820
1929,187,2026-01-05,Processing,96122
1930,76,2026-06-09,Completed,80908
1931,78,2025-06-17,Completed,21076
1932,433,2026-03-02,Processing,154253
1933,211,2026-04-05,Completed,235676
1934,441,2025-07-10,Completed,104076
1935,325,2025-07-28,Completed,3098
1936,434,2025-08-17,Processing,15700
1937,137,2025-06-28,Completed,58754
1938,331,2025-10-17,Completed,99511
1939,132,2026-02-06,Cancelled,140815
1940,121,2025-09-09,Processing,45836
1941,123,2025-09-27,Completed,8966
1942,77,2026-01-19,Completed,44389
1943,15,2025-12-04,Completed,24708
1944,409,2025-07-26,Completed,6416
1945,238,2025-07-10,Processing,82561
1946,287,2025-09-11,Processing,29730
1947,217,2025-12-27,Completed,70308
1948,104,2025-12-10,Completed,117462
1949,140,2026-03-08,Completed,82410
1950,15,2025-10-20,Completed,139322
1951,405,2026-05-12,Completed,104532
1952,338,2025-08-31,Cancelled,42726
1953,91,2026-02-28,Completed,48460
1954,494,2026-05-22,Processing,2834
1955,401,2026-03-24,Completed,184753
1956,29,2025-09-27,Completed,164020
1957,161,2026-02-06,Cancelled,48752
1958,153,2025-12-21,Completed,195863
1959,462,2025-09-17,Processing,97754
1960,460,2026-02-22,Completed,109502
1961,344,2025-12-13,Completed,31690
1962,204,2025-07-01,Completed,120116
1963,121,2026-05-07,Completed,20212
1964,293,2026-02-25,Cancelled,46881
1965,478,2026-01-25,Completed,66370
1966,268,2025-09-22,Cancelled,102769
1967,487,2025-08-25,Cancelled,18380
1968,129,2025-08-01,Processing,82020
1969,453,2026-06-04,Completed,82436
1970,122,2025-09-04,Cancelled,124004
1971,63,2026-03-10,Completed,79694
1972,169,2025-08-28,Cancelled,55517
1973,378,2025-10-26,Processing,47719
1974,413,2026-04-06,Completed,106567
1975,479,2025-08-02,Processing,15766
1976,112,2026-06-04,Completed,52297
1977,55,2026-02-22,Completed,48746
1978,110,2026-02-04,Completed,107886
1979,226,2025-11-25,Processing,101214
1980,131,2025-07-23,Cancelled,74949
1981,29,2025-12-11,Processing,65618
1982,274,2025-06-24,Completed,7906
1983,359,2025-09-21,Completed,6326
1984,163,2025-10-30,Cancelled,49929
1985,217,2026-04-10,Processing,129547
1986,350,2025-07-12,Completed,136706
1987,494,2025-09-22,Completed,71807
1988,451,2026-01-21,Completed,61418
1989,186,2025-12-10,Processing,110086
1990,367,2026-04-23,Completed,129803
1991,421,2025-10-30,Completed,133501
1992,11,2025-06-28,Cancelled,36866
1993,18,2025-08-26,Completed,60224
1994,354,2025-08-18,Completed,22959
1995,130,2025-11-16,Cancelled,2912
1996,197,2025-07-01,Completed,107020
1997,328,2025-10-01,Completed,151695
1998,463,2025-12-27,Completed,55271
1999,274,2025-10-17,Completed,98916
2000,440,2025-06-21,Processing,32441
2001,199,2026-01-20,Completed,69419
2002,466,2026-05-04,Processing,91244
2003,475,2026-05-15,Completed,111761
2004,155,2026-05-10,Completed,79555
2005,480,2026-04-04,Completed,112399
2006,153,2026-01-14,Completed,107214
2007,441,2026-03-16,Completed,67466
2008,469,2025-10-14,Processing,32778
2009,324,2026-04-11,Completed,104490
2010,451,2025-11-17,Processing,62400
2011,405,2025-11-15,Completed,46114
2012,141,2026-03-05,Completed,107287
2013,422,2026-03-08,Processing,26874
2014,242,2025-07-02,Processing,55992
2015,475,2025-07-21,Completed,105375
2016,368,2025-11-01,Processing,77018
2017,449,2026-03-02,Completed,61557
2018,423,2026-02-15,Completed,16279
2019,358,2026-04-22,Completed,145960
2020,260,2026-05-21,Completed,131115
2021,181,2025-11-28,Processing,72200
2022,309,2026-01-07,Cancelled,7385
2023,378,2026-01-05,Completed,124897
2024,233,2025-12-18,Completed,235285
2025,391,2025-08-10,Completed,82374
2026,329,2025-10-29,Completed,8588
2027,323,2026-03-11,Processing,13956
2028,406,2026-05-16,Completed,83128
2029,2,2025-07-30,Processing,42564
2030,103,2025-06-17,Completed,122536
2031,161,2026-03-31,Cancelled,18212
2032,43,2026-05-26,Completed,90138
2033,81,2025-07-13,Completed,2191
2034,265,2025-09-11,Completed,87058
2035,434,2025-12-27,Cancelled,22093
2036,352,2025-10-13,Processing,68139
2037,406,2025-11-03,Completed,138316
2038,232,2026-01-23,Processing,49209
2039,448,2025-10-22,Completed,28587
2040,134,2026-02-08,Completed,98480
2041,352,2026-03-25,Cancelled,46306
2042,424,2026-04-04,Completed,85866
2043,410,2026-01-20,Completed,113559
2044,102,2025-07-27,Completed,37823
2045,213,2026-01-06,Completed,110144
2046,94,2025-10-07,Processing,198910
2047,449,2025-09-16,Processing,75346
2048,484,2025-08-16,Cancelled,83057
2049,115,2025-11-28,Completed,145042
2050,486,2025-11-20,Completed,92624
2051,473,2025-11-29,Cancelled,37145
2052,332,2026-05-31,Cancelled,38509
2053,321,2025-12-04,Completed,84448
2054,465,2026-04-17,Completed,51091
2055,499,2025-08-30,Processing,117300
2056,102,2025-07-03,Completed,46995
2057,360,2026-05-21,Completed,10683
2058,26,2025-09-21,Processing,76544
2059,317,2026-01-21,Processing,77168
2060,308,2025-10-04,Completed,124189
2061,77,2025-07-05,Completed,58970
2062,491,2025-08-16,Completed,86398
2063,88,2026-03-19,Cancelled,96498
2064,61,2025-09-21,Completed,43045
2065,368,2026-04-26,Cancelled,24200
2066,223,2025-07-28,Processing,24102
2067,424,2026-01-28,Processing,114359
2068,61,2025-08-04,Completed,7812
2069,366,2026-01-24,Completed,28882
2070,98,2025-06-30,Completed,23887
2071,148,2025-07-23,Processing,41155
2072,196,2025-06-26,Completed,120352
2073,221,2026-02-17,Completed,126913
2074,308,2026-04-22,Completed,96368
2075,422,2026-01-10,Completed,41555
2076,373,2025-06-27,Completed,129535
2077,215,2026-03-01,Completed,52411
2078,210,2025-07-04,Completed,130277
2079,15,2026-02-28,Completed,93183
2080,500,2025-09-14,Completed,99999
2081,121,2025-09-14,Cancelled,16242
2082,231,2026-02-15,Completed,46812
2083,190,2026-04-21,Cancelled,190476
2084,351,2025-10-19,Processing,131384
2085,44,2026-03-01,Completed,159473
2086,241,2026-01-17,Completed,99101
2087,447,2025-10-18,Completed,12605
2088,499,2025-07-10,Processing,6372
2089,352,2025-11-21,Completed,39822
2090,366,2025-12-16,Processing,170138
2091,363,2025-09-06,Processing,132848
2092,377,2025-10-09,Cancelled,44330
2093,132,2025-10-25,Completed,115008
2094,49,2026-04-09,Cancelled,124418
2095,31,2025-11-11,Completed,155098
2096,171,2026-02-01,Completed,39990
2097,242,2026-04-28,Completed,144133
2098,311,2025-08-03,Cancelled,18471
2099,364,2025-10-09,Completed,161178
2100,3,2026-03-27,Completed,86782
2101,259,2025-10-12,Cancelled,107890
2102,196,2025-11-08,Completed,161585
2103,203,2026-02-05,Completed,16303
2104,68,2025-12-01,Cancelled,191703
2105,22,2026-06-03,Cancelled,84834
2106,92,2026-01-25,Completed,127882
2107,87,2025-08-09,Cancelled,22359
2108,253,2025-06-28,Completed,79033
2109,450,2026-05-18,Processing,86782
2110,68,2026-05-11,Completed,87866
2111,163,2025-06-21,Cancelled,39894
2112,222,2026-01-20,Completed,10306
2113,134,2026-04-03,Completed,94226
2114,161,2025-12-15,Completed,97256
2115,66,2026-03-24,Processing,22487
2116,447,2025-12-14,Completed,59749
2117,383,2026-01-10,Completed,86931
2118,475,2025-10-15,Processing,123830
2119,145,2025-08-29,Completed,10114
2120,314,2026-04-12,Completed,24153
2121,265,2025-06-23,Completed,40374
2122,224,2026-03-04,Completed,85276
2123,162,2025-10-29,Processing,140235
2124,392,2026-06-12,Completed,78900
2125,285,2025-07-10,Processing,84042
2126,28,2025-07-10,Completed,52806
2127,77,2026-05-20,Completed,192940
2128,118,2025-09-02,Completed,103730
2129,19,2025-12-13,Processing,105318
2130,134,2026-01-08,Completed,157500
2131,362,2025-12-29,Processing,153502
2132,224,2025-11-12,Completed,43130
2133,459,2026-03-07,Processing,47489
2134,21,2026-04-18,Processing,101832
2135,183,2025-12-22,Cancelled,91272
2136,249,2025-06-30,Processing,57759
2137,253,2025-12-01,Completed,25146
2138,434,2025-12-20,Completed,74324
2139,64,2025-11-20,Completed,25272
2140,48,2025-09-18,Completed,22270
2141,445,2026-04-13,Completed,154137
2142,93,2025-09-27,Completed,126504
2143,384,2025-09-09,Cancelled,84938
2144,422,2025-09-08,Completed,121510
2145,289,2026-03-19,Cancelled,77995
2146,109,2025-10-22,Cancelled,155548
2147,498,2025-11-25,Completed,47768
2148,270,2026-03-12,Cancelled,41977
2149,93,2025-07-24,Processing,44793
2150,472,2025-09-08,Completed,49570
2151,127,2026-03-07,Processing,32819
2152,347,2026-04-30,Completed,15068
2153,455,2025-10-22,Completed,70199
2154,14,2025-10-18,Completed,130505
2155,349,2025-12-14,Completed,79315
2156,202,2026-05-12,Completed,10204
2157,303,2026-02-06,Completed,127230
2158,429,2026-01-19,Completed,191114
2159,79,2025-11-23,Completed,16200
2160,42,2025-11-12,Processing,46567
2161,426,2026-01-06,Processing,142472
2162,233,2026-04-10,Completed,133886
2163,305,2025-07-27,Completed,92433
2164,169,2025-12-25,Completed,66050
2165,336,2026-03-23,Cancelled,47113
2166,487,2025-11-08,Processing,1430
2167,167,2026-01-12,Cancelled,132601
2168,67,2025-08-01,Completed,72294
2169,442,2025-09-15,Completed,32895
2170,411,2025-09-24,Completed,16047
2171,166,2025-10-04,Completed,30876
2172,381,2025-07-11,Completed,176680
2173,281,2025-11-13,Cancelled,36840
2174,196,2026-06-06,Completed,73454
2175,205,2026-01-08,Completed,85207
2176,92,2026-01-29,Completed,32174
2177,495,2026-03-21,Processing,103892
2178,46,2026-05-07,Completed,161845
2179,437,2026-04-28,Completed,82922
2180,84,2025-06-17,Processing,76514
2181,400,2025-07-26,Processing,58434
2182,146,2025-09-16,Completed,22593
2183,62,2025-12-31,Completed,25860
2184,252,2026-05-18,Processing,10688
2185,377,2026-03-10,Completed,13482
2186,463,2025-07-28,Cancelled,26302
2187,68,2025-06-24,Completed,112238
2188,341,2025-11-16,Completed,119959
2189,427,2026-02-19,Completed,90926
2190,263,2026-06-09,Completed,34546
2191,251,2025-07-30,Processing,35982
2192,454,2026-04-25,Processing,100770
2193,244,2026-05-14,Completed,101213
2194,289,2026-05-08,Cancelled,13387
2195,217,2025-10-19,Completed,45402
2196,388,2025-11-06,Processing,550
2197,416,2026-01-01,Completed,59024
2198,315,2026-02-27,Completed,31256
2199,223,2025-07-25,Processing,13231
2200,48,2026-05-06,Completed,68902
2201,263,2026-05-06,Completed,124232
2202,499,2026-01-14,Processing,105581
2203,347,2026-01-23,Completed,100469
2204,332,2026-06-10,Completed,58998
2205,477,2025-06-28,Processing,29951
2206,270,2026-03-09,Cancelled,61500
2207,43,2025-10-19,Completed,36414
2208,240,2025-11-23,Processing,23367
2209,41,2025-11-08,Processing,114088
