item_id,order_id,product_id,quantity,price_at_order,total_item_price
1930,983,986,1,10544,10544
1931,984,34,2,1576,3152
1932,984,699,2,10306,20612
1933,984,694,2,45057,90114
1934,985,802,2,43621,87242
1935,986,905,1,7096,7096
1936,986,734,1,18122,18122
1937,987,493,1,15735,15735
1938,987,848,2,42724,85448
1939,988,849,1,4483,4483
1940,988,843,2,8971,17942
1941,989,734,2,18122,36244
1942,989,950,2,48763,97526
1943,990,107,1,14305,14305
1944,991,777,1,43916,43916
1945,991,846,1,20101,20101
1946,992,423,2,5623,11246
1947,992,673,1,24669,24669
1948,993,815,2,17200,34400
1949,994,271,1,34777,34777
1950,995,658,1,49458,49458
1951,995,711,2,11236,22472
1952,996,504,2,35470,70940
1953,996,771,2,22631,45262
1954,996,251,2,25270,50540
1955,997,456,2,43264,86528
1956,997,339,2,36866,73732
1957,997,807,2,27431,54862
1958,998,37,1,8714,8714
1959,998,780,2,12232,24464
1960,998,144,1,45560,45560
1961,999,902,2,12284,24568
1962,1000,372,2,40592,81184
1963,1000,731,1,26144,26144
1964,1000,299,2,24954,49908
1965,1001,731,2,26144,52288
1966,1001,451,1,48752,48752
1967,1002,825,1,45553,45553
1968,1002,712,2,37911,75822
1969,1002,132,2,37287,74574
1970,1003,653,1,45463,45463
1971,1003,234,1,36121,36121
1972,1004,311,1,36916,36916
1973,1004,152,2,29843,59686
1974,1004,599,2,19989,39978
1975,1005,521,2,27775,55550
1976,1005,764,2,23552,47104
1977,1005,892,1,10810,10810
1978,1006,660,2,16523,33046
1979,1006,160,2,45636,91272
1980,1007,887,2,27882,55764
1981,1007,949,1,23806,23806
1982,1008,494,2,38472,76944
1983,1008,180,1,16019,16019
1984,1008,496,1,20406,20406
1985,1009,231,1,25370,25370
1986,1009,317,1,28852,28852
1987,1010,285,1,31381,31381
1988,1011,202,2,29269,58538
1989,1011,366,1,14433,14433
1990,1011,511,1,4478,4478
1991,1012,208,1,31921,31921
1992,1012,373,2,12575,25150
1993,1012,681,1,44676,44676
1994,1013,520,2,18364,36728
1995,1013,69,1,37196,37196
1996,1014,458,1,47563,47563
1997,1015,263,1,43735,43735
1998,1016,959,1,17012,17012
1999,1016,667,1,21459,21459
2000,1016,879,2,49459,98918
2001,1017,42,2,15380,30760
2002,1018,285,1,31381,31381
2003,1018,94,1,2807,2807
2004,1018,761,1,34996,34996
2005,1019,311,1,36916,36916
2006,1019,63,1,4753,4753
2007,1019,213,2,32389,64778
2008,1020,101,1,27064,27064
2009,1020,550,2,25193,50386
2010,1021,75,1,18148,18148
2011,1021,202,2,29269,58538
2012,1021,490,1,26874,26874
2013,1022,203,1,8886,8886
2014,1022,103,2,49329,98658
2015,1023,583,2,25203,50406
2016,1023,10,1,48123,48123
2017,1024,908,1,7701,7701
2018,1024,454,2,7483,14966
2019,1024,797,1,36322,36322
2020,1025,773,2,24213,48426
2021,1025,417,2,11090,22180
2022,1026,181,2,475,950
2023,1026,337,2,25689,51378
2024,1026,520,2,18364,36728
2025,1027,889,1,47405,47405
2026,1027,545,2,33907,67814
2027,1028,695,2,38793,77586
2028,1028,575,2,25803,51606
2029,1029,775,1,10622,10622
2030,1030,7,2,27996,55992
2031,1030,327,2,3981,7962
2032,1031,184,1,41263,41263
2033,1032,690,1,42647,42647
2034,1032,312,2,28888,57776
2035,1033,654,1,40680,40680
2036,1033,704,1,3906,3906
2037,1034,782,1,49146,49146
2038,1035,315,2,21584,43168
2039,1036,785,2,17120,34240
2040,1036,544,1,42814,42814
2041,1037,308,1,14143,14143
2042,1037,950,1,48763,48763
2043,1037,625,2,30581,61162
2044,1038,197,2,32771,65542
2045,1039,873,1,12789,12789
2046,1040,679,2,6154,12308
2047,1040,161,2,31315,62630
2048,1040,334,2,47113,94226
2049,1041,956,2,45038,90076
2050,1042,957,2,8121,16242
2051,1042,877,2,47999,95998
2052,1043,314,2,27673,55346
2053,1044,363,2,21185,42370
2054,1044,850,2,17414,34828
2055,1044,764,2,23552,47104
2056,1045,577,2,6701,13402
2057,1045,403,1,45780,45780
2058,1046,57,2,17680,35360
2059,1046,992,2,42631,85262
2060,1047,825,2,45553,91106
2061,1047,144,2,45560,91120
2062,1047,999,1,4874,4874
2063,1048,208,2,31921,63842
2064,1048,214,2,22918,45836
2065,1048,678,2,8962,17924
2066,1049,330,2,33531,67062
2067,1050,334,1,47113,47113
2068,1050,572,1,37230,37230
2069,1051,516,2,26059,52118
2070,1051,451,1,48752,48752
2071,1051,877,1,47999,47999
2072,1052,165,2,45530,91060
2073,1053,492,2,21507,43014
2074,1053,965,1,23198,23198
2075,1053,739,2,45261,90522
2076,1054,983,2,5057,10114
2077,1054,931,1,3347,3347
2078,1054,724,2,27172,54344
2079,1055,601,1,48460,48460
2080,1055,385,1,22053,22053
2081,1055,61,2,31546,63092
2082,1056,551,2,43200,86400
2083,1056,379,2,36083,72166
2084,1057,484,1,7332,7332
2085,1058,76,2,13642,27284
2086,1058,333,1,10186,10186
2087,1058,794,1,21998,21998
2088,1059,307,1,39577,39577
2089,1059,588,2,23494,46988
2090,1059,205,1,1196,1196
2091,1060,587,2,33883,67766
2092,1060,560,2,34995,69990
2093,1061,23,1,17519,17519
2094,1061,144,2,45560,91120
2095,1061,791,2,24906,49812
2096,1062,766,1,23347,23347
2097,1062,906,1,44759,44759
2098,1063,480,2,42629,85258
2099,1063,234,2,36121,72242
2100,1064,204,2,2191,4382
2101,1064,694,2,45057,90114
2102,1065,766,1,23347,23347
2103,1065,956,1,45038,45038
2104,1065,24,2,24023,48046
2105,1066,406,2,35831,71662
2106,1066,826,1,24708,24708
2107,1067,62,2,33581,67162
2108,1067,935,1,38216,38216
2109,1067,525,2,9483,18966
2110,1068,983,2,5057,10114
2111,1069,504,2,35470,70940
2112,1069,290,1,20776,20776
2113,1069,589,1,21561,21561
2114,1070,95,1,48045,48045
2115,1070,998,1,43257,43257
2116,1070,572,1,37230,37230
2117,1071,945,1,1136,1136
2118,1071,480,1,42629,42629
2119,1071,625,2,30581,61162
2120,1072,477,1,21946,21946
2121,1072,463,2,37058,74116
2122,1073,187,2,49383,98766
2123,1074,541,2,48893,97786
2124,1074,800,1,13862,13862
2125,1075,589,1,21561,21561
2126,1075,301,2,5867,11734
2127,1076,9,1,23826,23826
2128,1077,438,2,38530,77060
2129,1077,155,1,17231,17231
2130,1078,691,2,7688,15376
2131,1078,787,1,25119,25119
2132,1078,335,2,16536,33072
2133,1079,889,1,47405,47405
2134,1079,591,1,34451,34451
2135,1079,157,1,5910,5910
2136,1080,186,1,4979,4979
2137,1080,104,1,26912,26912
2138,1081,554,2,35829,71658
2139,1082,336,2,40264,80528
2140,1083,674,1,20321,20321
2141,1084,311,1,36916,36916
2142,1085,278,1,41215,41215
2143,1085,239,2,830,1660
2144,1086,141,2,40096,80192
2145,1087,855,2,45278,90556
2146,1088,455,1,41539,41539
2147,1089,51,2,12765,25530
2148,1089,458,2,47563,95126
2149,1090,211,2,22574,45148
2150,1091,835,1,18255,18255
2151,1091,128,1,35572,35572
2152,1091,96,1,7878,7878
2153,1092,124,2,27488,54976
2154,1093,620,2,23126,46252
2155,1093,367,2,28038,56076
2156,1093,768,1,32441,32441
2157,1094,93,2,7859,15718
2158,1095,262,1,18380,18380
2159,1095,521,2,27775,55550
2160,1096,8,2,22359,44718
2161,1097,410,1,30931,30931
2162,1097,985,2,28983,57966
2163,1098,969,1,16279,16279
2164,1098,318,2,26236,52472
2165,1099,308,1,14143,14143
2166,1099,235,2,38807,77614
2167,1099,719,2,30780,61560
2168,1100,975,2,41555,83110
2169,1101,663,1,45828,45828
2170,1101,919,1,32895,32895
2171,1101,332,1,12636,12636
2172,1102,579,1,18212,18212
2173,1103,532,1,24971,24971
2174,1104,712,2,37911,75822
2175,1105,63,1,4753,4753
2176,1106,677,2,828,1656
2177,1106,301,1,5867,5867
2178,1106,381,2,2723,5446
2179,1107,179,1,41293,41293
2180,1108,829,1,39947,39947
2181,1108,830,2,26984,53968
2182,1108,685,1,49612,49612
2183,1109,31,2,33571,67142
2184,1110,314,2,27673,55346
2185,1111,383,2,35888,71776
2186,1111,931,2,3347,6694
2187,1111,862,1,4967,4967
2188,1112,340,1,39798,39798
2189,1113,36,1,48266,48266
2190,1113,753,2,2570,5140
2191,1114,553,2,11392,22784
2192,1115,740,1,21782,21782
2193,1115,538,1,44449,44449
2194,1115,174,1,38115,38115
2195,1116,919,1,32895,32895
2196,1116,229,2,16303,32606
2197,1117,116,2,30750,61500
2198,1118,426,2,20098,40196
2199,1118,877,1,47999,47999
2200,1119,829,2,39947,79894
2201,1119,653,2,45463,90926
2202,1119,1,2,16349,32698
2203,1120,132,2,37287,74574
2204,1120,331,1,48725,48725
2205,1121,505,1,29256,29256
2206,1121,767,1,12636,12636
2207,1122,528,1,19993,19993
2208,1123,231,1,25370,25370
2209,1124,98,2,45313,90626
2210,1124,735,1,38619,38619
2211,1124,414,1,34205,34205
2212,1125,257,1,44240,44240
2213,1126,676,2,39207,78414
2214,1126,309,2,8163,16326
2215,1126,337,1,25689,25689
2216,1127,433,1,3616,3616
2217,1127,384,1,12824,12824
2218,1128,928,1,9504,9504
2219,1128,819,1,10012,10012
2220,1128,395,1,44739,44739
2221,1129,147,1,42737,42737
2222,1130,166,2,18420,36840
2223,1131,12,2,38137,76274
2224,1131,586,2,12580,25160
2225,1132,193,2,31134,62268
2226,1132,644,2,46839,93678
2227,1133,465,2,36100,72200
2228,1134,451,2,48752,97504
2229,1134,121,2,47062,94124
2230,1134,763,2,48603,97206
2231,1135,262,2,18380,36760
2232,1136,791,2,24906,49812
2233,1136,563,1,34801,34801
2234,1137,877,2,47999,95998
2235,1137,351,1,3163,3163
2236,1137,782,2,49146,98292
2237,1138,658,1,49458,49458
2238,1138,27,1,25309,25309
2239,1139,999,2,4874,9748
2240,1140,124,2,27488,54976
2241,1141,895,2,32681,65362
2242,1142,464,1,20862,20862
2243,1142,447,1,33665,33665
2244,1143,840,1,3553,3553
2245,1143,964,1,27558,27558
2246,1144,228,1,19526,19526
2247,1144,795,2,36614,73228
2248,1144,18,1,17991,17991
2249,1145,881,1,38946,38946
2250,1145,544,2,42814,85628
2251,1145,538,1,44449,44449
2252,1146,970,2,25588,51176
2253,1146,544,1,42814,42814
2254,1146,171,1,37921,37921
2255,1147,170,1,46005,46005
2256,1147,651,1,2412,2412
2257,1147,650,2,14622,29244
2258,1148,286,1,28603,28603
2259,1149,304,2,18202,36404
2260,1149,400,2,7734,15468
2261,1150,330,2,33531,67062
2262,1150,140,1,30776,30776
2263,1151,258,2,27489,54978
2264,1152,946,1,9824,9824
2265,1153,774,2,6921,13842
2266,1154,148,2,7216,14432
2267,1155,783,1,11302,11302
2268,1156,806,2,10204,20408
2269,1156,164,2,8207,16414
2270,1157,199,2,7897,15794
2271,1157,255,1,20246,20246
2272,1157,855,1,45278,45278
2273,1158,144,2,45560,91120
2274,1158,915,1,16087,16087
2275,1159,758,1,22846,22846
2276,1159,600,1,20890,20890
2277,1159,968,2,22975,45950
2278,1160,689,2,34231,68462
2279,1161,12,1,38137,38137
2280,1161,653,2,45463,90926
2281,1162,106,2,21418,42836
2282,1162,791,1,24906,24906
2283,1162,644,2,46839,93678
2284,1163,842,2,27137,54274
2285,1163,128,1,35572,35572
2286,1164,902,2,12284,24568
2287,1165,973,2,33978,67956
2288,1165,42,2,15380,30760
2289,1166,642,2,9247,18494
2290,1167,600,2,20890,41780
2291,1167,173,2,7776,15552
2292,1168,536,1,21944,21944
2293,1169,750,2,28687,57374
2294,1170,891,2,34584,69168
2295,1171,987,1,36064,36064
2296,1171,443,1,19213,19213
2297,1171,432,2,17829,35658
2298,1172,751,2,45075,90150
2299,1172,283,2,27562,55124
2300,1172,927,2,46312,92624
2301,1173,857,1,6696,6696
2302,1173,258,1,27489,27489
2303,1173,366,1,14433,14433
2304,1174,826,2,24708,49416
2305,1174,498,1,14773,14773
2306,1174,249,2,6218,12436
2307,1175,273,2,33319,66638
2308,1175,107,2,14305,28610
2309,1175,800,2,13862,27724
2310,1176,617,1,1909,1909
2311,1177,859,1,14936,14936
2312,1177,813,1,12930,12930
2313,1177,659,1,8615,8615
2314,1178,370,2,39407,78814
2315,1179,736,1,29762,29762
2316,1179,763,2,48603,97206
2317,1180,808,2,25669,51338
2318,1180,451,1,48752,48752
2319,1180,873,2,12789,25578
2320,1181,763,1,48603,48603
2321,1181,797,1,36322,36322
2322,1181,443,1,19213,19213
2323,1182,646,2,18312,36624
2324,1183,300,2,24551,49102
2325,1184,747,2,5214,10428
2326,1185,368,2,8285,16570
2327,1185,839,2,49383,98766
2328,1186,284,2,43888,87776
2329,1187,333,2,10186,20372
2330,1188,651,1,2412,2412
2331,1188,270,1,11719,11719
2332,1188,788,2,31723,63446
2333,1189,411,1,4608,4608
2334,1189,772,2,9980,19960
2335,1189,357,1,31795,31795
2336,1190,361,1,3790,3790
2337,1190,632,2,25769,51538
2338,1191,104,1,26912,26912
2339,1191,937,2,40211,80422
2340,1192,637,1,9564,9564
2341,1192,510,2,5086,10172
2342,1193,272,2,24026,48052
2343,1194,346,2,14337,28674
2344,1194,826,2,24708,49416
2345,1195,983,1,5057,5057
2346,1196,17,1,48084,48084
2347,1196,115,2,36830,73660
2348,1197,718,2,14926,29852
2349,1197,658,1,49458,49458
2350,1197,574,2,19913,39826
2351,1198,713,1,3186,3186
2352,1198,78,1,532,532
2353,1198,204,2,2191,4382
2354,1199,150,2,35569,71138
2355,1199,734,2,18122,36244
2356,1200,137,2,14994,29988
2357,1200,944,1,44022,44022
2358,1201,835,2,18255,36510
2359,1201,898,1,11749,11749
2360,1201,909,2,17445,34890
2361,1202,454,1,7483,7483
2362,1203,562,1,34666,34666
2363,1204,281,1,42958,42958
2364,1204,27,1,25309,25309
2365,1204,507,1,8947,8947
2366,1205,451,1,48752,48752
2367,1206,13,2,15235,30470
2368,1207,988,1,48097,48097
2369,1208,495,2,23863,47726
2370,1208,859,1,14936,14936
2371,1208,450,2,21793,43586
2372,1209,869,2,10683,21366
2373,1210,590,2,25714,51428
2374,1210,910,2,47733,95466
2375,1210,924,2,39618,79236
2376,1211,442,2,37673,75346
2377,1211,380,1,31661,31661
2378,1212,554,1,35829,35829
2379,1212,366,1,14433,14433
2380,1213,881,1,38946,38946
2381,1213,848,1,42724,42724
2382,1214,940,2,46953,93906
2383,1215,322,1,13228,13228
2384,1215,108,2,5857,11714
2385,1215,827,1,18672,18672
2386,1216,276,1,46987,46987
2387,1216,589,2,21561,43122
2388,1217,449,2,30249,60498
2389,1217,510,1,5086,5086
2390,1217,606,1,33022,33022
2391,1218,574,2,19913,39826
2392,1219,666,2,14575,29150
2393,1219,59,2,19745,39490
2394,1219,918,1,6068,6068
2395,1220,699,2,10306,20612
2396,1221,978,2,3856,7712
2397,1222,259,1,18633,18633
2398,1222,971,2,34173,68346
2399,1222,919,2,32895,65790
2400,1223,783,2,11302,22604
2401,1223,966,1,23945,23945
2402,1223,137,2,14994,29988
2403,1224,552,2,48770,97540
2404,1224,714,2,24153,48306
2405,1225,584,2,7282,14564
2406,1226,785,2,17120,34240
2407,1227,995,1,42549,42549
2408,1228,773,1,24213,24213
2409,1228,367,1,28038,28038
2410,1228,602,1,24945,24945
2411,1229,424,1,14115,14115
2412,1229,748,1,29360,29360
2413,1229,166,1,18420,18420
2414,1230,31,2,33571,67142
2415,1231,123,1,15455,15455
2416,1231,340,2,39798,79596
2417,1231,92,2,33684,67368
2418,1232,391,2,39793,79586
2419,1232,714,1,24153,24153
2420,1233,188,2,31016,62032
2421,1233,99,2,43831,87662
2422,1234,725,2,41977,83954
2423,1235,512,1,2379,2379
2424,1235,93,2,7859,15718
2425,1236,206,2,7735,15470
2426,1236,233,1,44002,44002
2427,1237,463,1,37058,37058
2428,1237,770,2,344,688
2429,1238,901,1,28986,28986
2430,1239,61,1,31546,31546
2431,1239,700,1,33808,33808
2432,1239,383,1,35888,35888
2433,1240,13,2,15235,30470
2434,1240,5,2,46262,92524
2435,1240,335,1,16536,16536
2436,1241,577,1,6701,6701
2437,1241,384,1,12824,12824
2438,1241,880,1,15269,15269
2439,1242,636,1,20313,20313
2440,1242,511,2,4478,8956
2441,1242,187,1,49383,49383
2442,1243,935,2,38216,76432
2443,1243,159,1,1430,1430
2444,1243,615,2,37998,75996
2445,1244,867,1,41655,41655
2446,1244,901,1,28986,28986
2447,1244,791,2,24906,49812
2448,1245,638,1,9335,9335
2449,1246,910,1,47733,47733
2450,1246,982,2,47504,95008
2451,1246,813,2,12930,25860
2452,1247,358,1,8470,8470
2453,1248,531,1,45933,45933
2454,1248,172,2,22628,45256
2455,1248,922,1,43199,43199
2456,1249,159,2,1430,2860
2457,1249,628,2,591,1182
2458,1249,943,2,23384,46768
2459,1250,967,1,31420,31420
2460,1250,120,2,41374,82748
2461,1251,375,1,1632,1632
2462,1252,984,2,45249,90498
2463,1253,814,2,45069,90138
2464,1254,367,1,28038,28038
2465,1255,831,1,34068,34068
2466,1255,864,1,3843,3843
2467,1256,671,2,28336,56672
2468,1256,329,1,19113,19113
2469,1256,934,2,38646,77292
2470,1257,139,1,8572,8572
2471,1257,459,2,37823,75646
2472,1258,437,2,26071,52142
2473,1258,414,1,34205,34205
2474,1258,446,2,36858,73716
2475,1259,504,1,35470,35470
2476,1260,575,2,25803,51606
2477,1260,496,2,20406,40812
2478,1261,806,2,10204,20408
2479,1261,790,1,17413,17413
2480,1262,852,1,21244,21244
2481,1262,43,2,46689,93378
2482,1262,193,1,31134,31134
2483,1263,322,1,13228,13228
2484,1263,757,1,47051,47051
2485,1263,50,2,48024,96048
2486,1264,193,1,31134,31134
2487,1264,361,2,3790,7580
2488,1265,521,1,27775,27775
2489,1265,537,2,35403,70806
2490,1265,870,1,28723,28723
2491,1266,102,2,8641,17282
2492,1267,914,1,32795,32795
2493,1268,328,1,30560,30560
2494,1268,75,2,18148,36296
2495,1268,732,1,28807,28807
2496,1269,656,1,35608,35608
2497,1269,628,2,591,1182
2498,1269,16,1,45096,45096
2499,1270,120,1,41374,41374
2500,1270,947,1,49464,49464
2501,1270,298,2,9597,19194
2502,1271,400,1,7734,7734
2503,1272,940,2,46953,93906
2504,1272,858,1,12297,12297
2505,1273,146,1,35213,35213
2506,1274,685,2,49612,99224
2507,1274,265,2,4796,9592
2508,1274,904,1,11230,11230
2509,1275,755,2,25401,50802
2510,1275,936,1,43391,43391
2511,1275,280,2,39977,79954
2512,1276,387,1,32819,32819
2513,1276,285,2,31381,62762
2514,1277,615,2,37998,75996
2515,1277,11,1,5464,5464
2516,1278,786,1,29019,29019
2517,1278,460,1,20858,20858
2518,1278,132,1,37287,37287
2519,1279,163,2,30036,60072
2520,1280,188,2,31016,62032
2521,1281,967,2,31420,62840
2522,1282,733,2,20944,41888
2523,1282,953,2,1149,2298
2524,1282,712,2,37911,75822
2525,1283,877,2,47999,95998
2526,1283,584,1,7282,7282
2527,1284,405,1,44990,44990
2528,1285,569,2,42564,85128
2529,1286,131,1,8664,8664
2530,1287,491,1,26569,26569
2531,1287,112,1,38027,38027
2532,1288,854,2,38509,77018
2533,1289,86,1,27320,27320
2534,1290,447,2,33665,67330
2535,1291,757,2,47051,94102
2536,1291,147,1,42737,42737
2537,1292,957,1,8121,8121
2538,1292,516,1,26059,26059
2539,1292,786,2,29019,58038
2540,1293,583,1,25203,25203
2541,1294,350,2,10933,21866
2542,1295,359,2,29746,59492
2543,1296,924,1,39618,39618
2544,1297,390,2,5547,11094
2545,1297,157,1,5910,5910
2546,1298,189,1,35688,35688
2547,1299,674,2,20321,40642
2548,1299,739,1,45261,45261
2549,1300,72,1,35900,35900
2550,1300,864,2,3843,7686
2551,1301,165,2,45530,91060
2552,1301,147,1,42737,42737
2553,1301,561,1,33213,33213
2554,1302,67,1,17707,17707
2555,1302,420,1,20145,20145
2556,1302,531,2,45933,91866
2557,1303,40,1,34219,34219
2558,1303,147,1,42737,42737
2559,1304,391,1,39793,39793
2560,1305,60,1,4294,4294
2561,1305,834,1,2467,2467
2562,1305,397,1,2422,2422
2563,1306,559,2,35179,70358
2564,1306,76,2,13642,27284
2565,1306,21,2,43254,86508
2566,1307,631,1,44255,44255
2567,1307,397,2,2422,4844
2568,1307,461,2,13662,27324
2569,1308,652,2,29074,58148
2570,1308,466,1,12900,12900
2571,1309,550,2,25193,50386
2572,1309,901,1,28986,28986
2573,1310,294,1,40511,40511
2574,1311,264,1,22156,22156
2575,1311,904,2,11230,22460
2576,1312,22,2,17659,35318
2577,1312,443,1,19213,19213
2578,1312,825,1,45553,45553
2579,1313,421,1,11351,11351
2580,1313,728,2,46938,93876
2581,1314,861,2,31137,62274
2582,1315,965,2,23198,46396
2583,1316,905,2,7096,14192
2584,1316,428,2,27538,55076
2585,1317,976,2,35542,71084
2586,1317,398,2,29394,58788
2587,1318,334,2,47113,94226
2588,1318,682,1,855,855
2589,1319,543,1,21377,21377
2590,1319,211,1,22574,22574
2591,1319,252,1,1940,1940
2592,1320,676,2,39207,78414
2593,1320,803,2,12416,24832
2594,1320,634,2,46567,93134
2595,1321,660,1,16523,16523
2596,1321,315,2,21584,43168
2597,1322,482,1,2681,2681
2598,1323,668,2,8858,17716
2599,1323,464,1,20862,20862
2600,1323,308,1,14143,14143
2601,1324,346,1,14337,14337
2602,1325,394,2,33925,67850
2603,1325,960,1,2917,2917
2604,1325,530,2,3372,6744
2605,1326,711,1,11236,11236
2606,1327,582,1,16451,16451
2607,1327,684,2,29292,58584
2608,1328,697,1,41494,41494
2609,1328,577,2,6701,13402
2610,1328,788,1,31723,31723
2611,1329,422,2,41225,82450
2612,1330,252,1,1940,1940
2613,1330,889,2,47405,94810
2614,1331,626,1,42274,42274
2615,1331,956,1,45038,45038
2616,1332,88,1,7384,7384
2617,1333,943,1,23384,23384
2618,1334,874,2,45750,91500
2619,1334,93,2,7859,15718
2620,1335,762,1,6862,6862
2621,1336,315,1,21584,21584
2622,1337,639,2,32194,64388
2623,1337,932,2,43452,86904
2624,1338,347,1,9315,9315
2625,1338,721,2,19409,38818
2626,1339,104,1,26912,26912
2627,1339,822,1,32123,32123
2628,1340,426,1,20098,20098
2629,1341,933,1,584,584
2630,1341,634,2,46567,93134
2631,1341,420,2,20145,40290
2632,1342,869,1,10683,10683
2633,1342,926,1,41827,41827
2634,1342,256,2,35528,71056
2635,1343,774,1,6921,6921
2636,1344,902,2,12284,24568
2637,1345,389,1,12126,12126
2638,1345,489,1,49929,49929
2639,1346,705,2,46692,93384
2640,1346,838,1,36432,36432
2641,1346,372,2,40592,81184
2642,1347,994,2,44273,88546
2643,1348,581,2,38695,77390
2644,1348,353,1,15974,15974
2645,1348,907,2,23801,47602
2646,1349,182,1,19387,19387
2647,1350,308,1,14143,14143
2648,1350,694,1,45057,45057
2649,1350,404,1,5153,5153
2650,1351,329,1,19113,19113
2651,1351,300,2,24551,49102
2652,1351,729,2,34362,68724
2653,1352,637,2,9564,19128
2654,1353,374,2,34775,69550
2655,1354,526,2,21199,42398
2656,1355,926,2,41827,83654
2657,1355,938,2,19578,39156
2658,1355,25,1,6257,6257
2659,1356,665,1,43825,43825
2660,1357,314,2,27673,55346
2661,1357,270,2,11719,23438
2662,1357,460,1,20858,20858
2663,1358,768,2,32441,64882
2664,1358,778,1,48403,48403
2665,1359,565,1,16238,16238
2666,1359,33,1,35057,35057
2667,1360,588,2,23494,46988
2668,1360,20,1,4637,4637
2669,1360,310,2,8766,17532
2670,1361,398,2,29394,58788
2671,1361,37,2,8714,17428
2672,1362,376,2,25654,51308
2673,1362,823,2,11585,23170
2674,1363,351,2,3163,6326
2675,1363,136,2,31122,62244
2676,1363,966,1,23945,23945
2677,1364,289,1,49470,49470
2678,1364,274,2,34473,68946
2679,1365,87,2,44203,88406
2680,1365,825,1,45553,45553
2681,1365,683,1,41461,41461
2682,1366,826,1,24708,24708
2683,1367,77,1,3629,3629
2684,1368,67,1,17707,17707
2685,1368,158,1,49987,49987
2686,1369,10,1,48123,48123
2687,1370,827,1,18672,18672
2688,1370,350,1,10933,10933
2689,1370,892,2,10810,21620
2690,1371,895,1,32681,32681
2691,1371,339,1,36866,36866
2692,1371,805,1,17562,17562
2693,1372,143,1,24896,24896
2694,1372,205,1,1196,1196
2695,1372,941,1,41205,41205
2696,1373,975,2,41555,83110
2697,1373,94,1,2807,2807
2698,1373,4,1,33418,33418
2699,1374,735,1,38619,38619
2700,1375,329,1,19113,19113
2701,1375,641,2,29856,59712
2702,1376,726,2,24959,49918
2703,1377,724,2,27172,54344
2704,1377,191,1,1995,1995
2705,1377,481,2,35371,70742
2706,1378,520,1,18364,18364
2707,1379,181,1,475,475
2708,1380,148,1,7216,7216
2709,1380,900,1,933,933
2710,1381,780,1,12232,12232
2711,1381,78,2,532,1064
2712,1381,193,1,31134,31134
2713,1382,405,2,44990,89980
2714,1383,423,2,5623,11246
2715,1383,519,1,15351,15351
2716,1383,656,2,35608,71216
2717,1384,845,1,23153,23153
2718,1384,354,1,44753,44753
2719,1385,912,2,22959,45918
2720,1385,992,2,42631,85262
2721,1385,700,1,33808,33808
2722,1386,64,1,16435,16435
2723,1387,353,1,15974,15974
2724,1387,925,2,6685,13370
2725,1388,691,2,7688,15376
2726,1389,763,1,48603,48603
2727,1390,603,2,37252,74504
2728,1390,790,1,17413,17413
2729,1391,269,2,23777,47554
2730,1391,745,2,14867,29734
2731,1391,860,2,17376,34752
2732,1392,831,2,34068,68136
2733,1392,492,2,21507,43014
2734,1392,380,2,31661,63322
2735,1393,560,1,34995,34995
2736,1393,763,1,48603,48603
2737,1394,175,2,20212,40424
2738,1394,44,2,21954,43908
2739,1394,708,2,22255,44510
2740,1395,333,2,10186,20372
2741,1395,946,2,9824,19648
2742,1396,464,1,20862,20862
2743,1396,157,2,5910,11820
2744,1397,973,1,33978,33978
2745,1397,26,2,10784,21568
2746,1398,892,1,10810,10810
2747,1398,648,2,7719,15438
2748,1399,15,1,24560,24560
2749,1399,445,1,8732,8732
2750,1400,969,1,16279,16279
2751,1400,189,1,35688,35688
2752,1400,223,2,35271,70542
2753,1401,154,2,21600,43200
2754,1401,278,1,41215,41215
2755,1402,510,2,5086,10172
2756,1403,311,2,36916,73832
2757,1404,195,2,23103,46206
2758,1405,742,2,11694,23388
2759,1405,512,1,2379,2379
2760,1405,444,2,36335,72670
2761,1406,62,1,33581,33581
2762,1406,362,1,25607,25607
2763,1406,985,2,28983,57966
2764,1407,489,1,49929,49929
2765,1407,623,1,7467,7467
2766,1407,297,2,12188,24376
2767,1408,427,2,30023,60046
2768,1409,980,2,29864,59728
2769,1410,163,2,30036,60072
2770,1410,347,2,9315,18630
2771,1410,646,1,18312,18312
2772,1411,133,2,30557,61114
2773,1411,543,2,21377,42754
2774,1411,289,1,49470,49470
2775,1412,579,2,18212,36424
2776,1412,994,1,44273,44273
2777,1413,458,2,47563,95126
2778,1414,253,2,42744,85488
2779,1414,215,1,30141,30141
2780,1415,650,2,14622,29244
2781,1415,938,2,19578,39156
2782,1416,349,2,22370,44740
2783,1416,592,1,17923,17923
2784,1416,813,1,12930,12930
2785,1417,801,1,7869,7869
2786,1417,648,1,7719,7719
2787,1418,501,2,49762,99524
2788,1419,321,1,9979,9979
2789,1420,769,2,39730,79460
2790,1420,152,1,29843,29843
2791,1421,503,2,4347,8694
2792,1421,474,1,18100,18100
2793,1421,618,2,5926,11852
2794,1422,797,2,36322,72644
2795,1422,198,1,30107,30107
2796,1423,869,1,10683,10683
2797,1423,797,2,36322,72644
2798,1424,229,1,16303,16303
2799,1425,365,2,29699,59398
2800,1425,845,1,23153,23153
2801,1426,980,2,29864,59728
2802,1426,328,2,30560,61120
2803,1427,905,1,7096,7096
2804,1427,550,1,25193,25193
2805,1427,205,2,1196,2392
